,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
mu[2471],-0.144,0.045,-0.229,-0.062,0.0,0.001,13976.0,5612.0,1.0
mu[2472],-0.196,0.045,-0.283,-0.116,0.0,0.001,14498.0,6001.0,1.0
mu[2473],-0.119,0.045,-0.201,-0.033,0.0,0.001,16060.0,6218.0,1.0
mu[2474],-0.187,0.045,-0.273,-0.105,0.0,0.001,15891.0,6051.0,1.0
mu[2475],-0.036,0.052,-0.134,0.061,0.0,0.001,14722.0,6538.0,1.0
mu[2476],-0.071,0.045,-0.157,0.01,0.0,0.001,14298.0,5905.0,1.0
mu[2477],0.031,0.053,-0.063,0.134,0.0,0.001,14369.0,6271.0,1.0
mu[2478],-0.035,0.045,-0.121,0.049,0.0,0.001,16185.0,6366.0,1.0
mu[2479],0.139,0.045,0.056,0.226,0.0,0.001,16670.0,6717.0,1.0
mu[2480],0.024,0.045,-0.059,0.108,0.0,0.001,16715.0,5720.0,1.0
mu[2481],0.175,0.044,0.092,0.257,0.0,0.001,17728.0,6298.0,1.0
mu[2482],0.012,0.044,-0.072,0.097,0.0,0.001,17959.0,5427.0,1.0
mu[2483],-0.135,0.045,-0.224,-0.053,0.0,0.001,16971.0,6333.0,1.0
mu[2484],0.106,0.052,0.01,0.208,0.0,0.001,14642.0,6184.0,1.0
mu[2485],-0.012,0.045,-0.096,0.072,0.0,0.001,15403.0,6105.0,1.0
mu[2486],-0.134,0.045,-0.218,-0.049,0.0,0.001,14468.0,6298.0,1.0
mu[2487],-0.023,0.045,-0.104,0.064,0.0,0.001,15638.0,6339.0,1.0
mu[2488],0.021,0.045,-0.06,0.108,0.0,0.001,16595.0,6284.0,1.0
mu[2489],0.001,0.045,-0.084,0.083,0.0,0.001,15093.0,6074.0,1.0
mu[2490],0.006,0.045,-0.078,0.091,0.0,0.001,16726.0,6477.0,1.0
mu[2491],-0.047,0.045,-0.125,0.043,0.0,0.001,14703.0,5739.0,1.0
mu[2492],0.015,0.045,-0.069,0.098,0.0,0.001,16433.0,6137.0,1.0
mu[2493],-0.067,0.045,-0.152,0.016,0.0,0.001,15085.0,6011.0,1.0
mu[2494],-0.012,0.045,-0.095,0.073,0.0,0.001,13526.0,6253.0,1.0
mu[2495],0.097,0.046,0.013,0.184,0.0,0.001,15995.0,6335.0,1.0
mu[2496],-0.139,0.045,-0.226,-0.058,0.0,0.001,14829.0,6138.0,1.0
mu[2497],-0.039,0.052,-0.142,0.054,0.0,0.001,13349.0,5999.0,1.0
mu[2498],0.014,0.052,-0.085,0.111,0.0,0.001,14668.0,6344.0,1.0
mu[2499],-0.046,0.046,-0.129,0.039,0.0,0.001,15745.0,5662.0,1.0
mu[2500],0.135,0.045,0.053,0.222,0.0,0.001,14139.0,5379.0,1.0
mu[2501],0.377,0.045,0.292,0.462,0.0,0.001,14809.0,6185.0,1.0
mu[2502],0.131,0.045,0.049,0.218,0.0,0.001,16585.0,6341.0,1.0
mu[2503],-0.055,0.046,-0.136,0.035,0.0,0.001,14975.0,5626.0,1.0
mu[2504],-0.059,0.045,-0.142,0.025,0.0,0.001,14735.0,6255.0,1.0
mu[2505],0.03,0.052,-0.071,0.126,0.0,0.001,15252.0,6343.0,1.0
mu[2506],-0.008,0.044,-0.087,0.078,0.0,0.001,16325.0,6549.0,1.0
mu[2507],-0.109,0.045,-0.19,-0.024,0.0,0.001,14466.0,5886.0,1.0
mu[2508],-0.056,0.045,-0.143,0.025,0.0,0.001,14866.0,5693.0,1.0
mu[2509],-0.062,0.046,-0.147,0.024,0.0,0.001,15192.0,6103.0,1.0
mu[2510],-0.122,0.046,-0.204,-0.034,0.0,0.001,14065.0,5572.0,1.0
mu[2511],0.001,0.052,-0.094,0.103,0.0,0.001,14665.0,5962.0,1.0
mu[2512],0.081,0.045,-0.002,0.165,0.0,0.001,17122.0,5511.0,1.0
mu[2513],0.022,0.044,-0.059,0.105,0.0,0.001,16297.0,5963.0,1.0
mu[2514],-0.021,0.045,-0.102,0.066,0.0,0.001,14258.0,5679.0,1.0
mu[2515],-0.003,0.045,-0.088,0.079,0.0,0.001,16604.0,6126.0,1.0
mu[2516],0.128,0.045,0.043,0.21,0.0,0.001,16325.0,6215.0,1.0
mu[2517],-0.031,0.045,-0.113,0.055,0.0,0.001,16845.0,5916.0,1.0
mu[2518],-0.152,0.045,-0.237,-0.069,0.0,0.001,15718.0,6036.0,1.0
mu[2519],-0.046,0.045,-0.129,0.04,0.0,0.001,14751.0,5964.0,1.0
mu[2520],-0.153,0.044,-0.236,-0.068,0.0,0.001,15754.0,6332.0,1.0
mu[2521],-0.056,0.052,-0.157,0.038,0.0,0.001,14937.0,6770.0,1.0
mu[2522],-0.087,0.045,-0.171,-0.003,0.0,0.001,15347.0,5995.0,1.0
mu[2523],-0.219,0.044,-0.301,-0.134,0.0,0.001,14254.0,6261.0,1.0
mu[2524],0.266,0.045,0.181,0.349,0.0,0.001,16986.0,6667.0,1.0
mu[2525],-0.074,0.045,-0.163,0.009,0.0,0.001,14866.0,5960.0,1.0
mu[2526],-0.074,0.044,-0.155,0.012,0.0,0.001,14869.0,5369.0,1.0
mu[2527],-0.071,0.045,-0.154,0.016,0.0,0.001,17073.0,6605.0,1.0
mu[2528],-0.061,0.045,-0.144,0.022,0.0,0.001,16339.0,5875.0,1.0
mu[2529],-0.112,0.045,-0.198,-0.032,0.0,0.001,14623.0,5769.0,1.0
mu[2530],-0.022,0.046,-0.108,0.063,0.0,0.001,17322.0,5791.0,1.0
mu[2531],-0.153,0.053,-0.255,-0.056,0.0,0.001,14558.0,5878.0,1.0
mu[2532],-0.02,0.045,-0.105,0.063,0.0,0.001,14784.0,6088.0,1.0
mu[2533],-0.135,0.044,-0.22,-0.052,0.0,0.001,14753.0,6236.0,1.0
mu[2534],-0.074,0.045,-0.156,0.012,0.0,0.001,16160.0,6132.0,1.0
mu[2535],-0.18,0.044,-0.259,-0.095,0.0,0.001,14343.0,5936.0,1.0
mu[2536],-0.117,0.044,-0.206,-0.04,0.0,0.001,13780.0,5284.0,1.0
mu[2537],-0.02,0.044,-0.102,0.065,0.0,0.001,15113.0,5836.0,1.0
mu[2538],-0.013,0.045,-0.101,0.067,0.0,0.001,14720.0,5846.0,1.0
mu[2539],-0.186,0.046,-0.272,-0.101,0.0,0.001,14519.0,5879.0,1.0
mu[2540],-0.016,0.046,-0.101,0.07,0.0,0.001,16476.0,5795.0,1.0
mu[2541],0.056,0.046,-0.029,0.144,0.0,0.001,16910.0,5691.0,1.0
mu[2542],-0.057,0.051,-0.15,0.044,0.0,0.001,16031.0,6318.0,1.0
mu[2543],-0.099,0.045,-0.182,-0.013,0.0,0.001,15372.0,5525.0,1.0
mu[2544],-0.124,0.045,-0.209,-0.039,0.0,0.001,14411.0,6163.0,1.0
mu[2545],0.023,0.046,-0.064,0.109,0.0,0.001,15841.0,5430.0,1.0
mu[2546],-0.05,0.046,-0.137,0.036,0.0,0.001,14655.0,5507.0,1.0
mu[2547],-0.095,0.045,-0.177,-0.008,0.0,0.001,14430.0,5406.0,1.0
mu[2548],-0.114,0.044,-0.198,-0.031,0.0,0.001,14475.0,5613.0,1.0
mu[2549],-0.144,0.045,-0.23,-0.06,0.0,0.001,15341.0,5687.0,1.0
mu[2550],0.019,0.047,-0.07,0.108,0.0,0.001,16634.0,5708.0,1.0
mu[2551],-0.097,0.046,-0.185,-0.014,0.0,0.001,14978.0,6037.0,1.0
mu[2552],0.043,0.051,-0.058,0.135,0.0,0.001,14753.0,6368.0,1.0
mu[2553],0.035,0.046,-0.051,0.12,0.0,0.001,15771.0,5943.0,1.0
mu[2554],-0.068,0.046,-0.159,0.016,0.0,0.001,16460.0,6247.0,1.0
mu[2555],0.14,0.046,0.056,0.228,0.0,0.001,16088.0,5884.0,1.0
mu[2556],-0.049,0.046,-0.138,0.034,0.0,0.001,15210.0,5862.0,1.0
mu[2557],-0.188,0.045,-0.271,-0.104,0.0,0.001,15170.0,6373.0,1.0
mu[2558],-0.042,0.051,-0.137,0.053,0.0,0.001,15391.0,5888.0,1.0
mu[2559],-0.099,0.045,-0.183,-0.016,0.0,0.001,14470.0,5735.0,1.0
mu[2560],-0.033,0.046,-0.119,0.052,0.0,0.001,16619.0,5624.0,1.0
mu[2561],0.192,0.045,0.111,0.28,0.0,0.001,15953.0,5681.0,1.0
mu[2562],0.127,0.047,0.035,0.21,0.0,0.001,15399.0,5707.0,1.0
mu[2563],0.074,0.051,-0.023,0.169,0.0,0.001,15228.0,6635.0,1.0
mu[2564],0.043,0.046,-0.041,0.132,0.0,0.001,16020.0,6039.0,1.0
mu[2565],-0.089,0.045,-0.172,-0.005,0.0,0.0,15415.0,6292.0,1.0
mu[2566],-0.037,0.052,-0.135,0.06,0.0,0.001,16033.0,6642.0,1.0
mu[2567],-0.087,0.045,-0.169,0.001,0.0,0.001,15357.0,5668.0,1.0
mu[2568],-0.054,0.047,-0.146,0.032,0.0,0.001,14205.0,5153.0,1.0
mu[2569],0.129,0.046,0.044,0.218,0.0,0.001,16339.0,5892.0,1.0
mu[2570],-0.078,0.051,-0.17,0.017,0.0,0.001,14982.0,6298.0,1.0
mu[2571],-0.108,0.046,-0.197,-0.023,0.0,0.001,15732.0,6213.0,1.0
mu[2572],-0.134,0.045,-0.213,-0.042,0.0,0.001,15165.0,5595.0,1.0
mu[2573],0.091,0.045,0.004,0.175,0.0,0.001,15086.0,6176.0,1.0
mu[2574],0.046,0.046,-0.038,0.132,0.0,0.001,15863.0,5546.0,1.0
mu[2575],-0.032,0.045,-0.117,0.05,0.0,0.001,16544.0,6164.0,1.0
mu[2576],-0.078,0.046,-0.162,0.011,0.0,0.001,15410.0,6032.0,1.0
mu[2577],0.042,0.045,-0.042,0.126,0.0,0.001,16511.0,6021.0,1.0
mu[2578],-0.136,0.045,-0.22,-0.05,0.0,0.001,15957.0,5846.0,1.0
mu[2579],0.331,0.046,0.249,0.42,0.0,0.0,14972.0,7284.0,1.0
mu[2580],-0.045,0.046,-0.134,0.04,0.0,0.001,15199.0,5975.0,1.0
mu[2581],-0.068,0.051,-0.168,0.026,0.0,0.001,14912.0,6173.0,1.0
mu[2582],-0.152,0.045,-0.237,-0.069,0.0,0.001,14623.0,5997.0,1.0
mu[2583],-0.034,0.046,-0.123,0.049,0.0,0.001,15593.0,5776.0,1.0
mu[2584],-0.144,0.046,-0.229,-0.053,0.0,0.001,16095.0,5561.0,1.0
mu[2585],0.19,0.051,0.095,0.289,0.0,0.001,15907.0,6597.0,1.0
mu[2586],-0.005,0.046,-0.088,0.083,0.0,0.001,15683.0,6003.0,1.0
mu[2587],-0.043,0.046,-0.133,0.04,0.0,0.001,16116.0,5755.0,1.0
mu[2588],-0.075,0.046,-0.16,0.014,0.0,0.001,16437.0,5750.0,1.0
mu[2589],-0.169,0.045,-0.26,-0.09,0.0,0.001,14936.0,5226.0,1.0
mu[2590],-0.145,0.046,-0.229,-0.06,0.0,0.001,16283.0,6161.0,1.0
mu[2591],0.008,0.052,-0.088,0.107,0.0,0.001,15731.0,6585.0,1.0
mu[2592],-0.119,0.046,-0.206,-0.035,0.0,0.001,14985.0,5863.0,1.0
mu[2593],-0.022,0.045,-0.104,0.065,0.0,0.001,15128.0,6145.0,1.0
mu[2594],0.336,0.046,0.25,0.42,0.0,0.001,15353.0,6288.0,1.0
mu[2595],-0.176,0.046,-0.26,-0.089,0.0,0.001,16542.0,5986.0,1.0
mu[2596],0.043,0.046,-0.045,0.127,0.0,0.001,15536.0,6515.0,1.0
mu[2597],-0.028,0.045,-0.106,0.064,0.0,0.001,16150.0,6028.0,1.0
mu[2598],-0.16,0.045,-0.243,-0.072,0.0,0.001,14822.0,5558.0,1.0
mu[2599],-0.211,0.045,-0.293,-0.127,0.0,0.001,15422.0,6626.0,1.0
mu[2600],-0.131,0.045,-0.214,-0.044,0.0,0.001,15117.0,6183.0,1.0
mu[2601],-0.203,0.045,-0.291,-0.122,0.0,0.001,16382.0,5916.0,1.0
mu[2602],-0.039,0.051,-0.136,0.057,0.0,0.001,15942.0,6630.0,1.0
mu[2603],-0.087,0.044,-0.169,-0.002,0.0,0.001,15546.0,5373.0,1.0
mu[2604],0.027,0.051,-0.065,0.125,0.0,0.001,15561.0,6591.0,1.0
mu[2605],-0.047,0.045,-0.128,0.041,0.0,0.001,15742.0,6457.0,1.0
mu[2606],0.127,0.045,0.038,0.209,0.0,0.001,17034.0,6083.0,1.0
mu[2607],0.012,0.046,-0.079,0.094,0.0,0.001,15437.0,5830.0,1.0
mu[2608],0.163,0.046,0.075,0.248,0.0,0.001,16475.0,6246.0,1.0
mu[2609],-0.0,0.045,-0.087,0.085,0.0,0.001,15579.0,5681.0,1.0
mu[2610],-0.147,0.046,-0.236,-0.064,0.0,0.001,17062.0,5530.0,1.0
mu[2611],0.103,0.052,0.01,0.203,0.0,0.001,15630.0,6510.0,1.0
mu[2612],-0.028,0.045,-0.114,0.056,0.0,0.001,14411.0,5368.0,1.0
mu[2613],-0.149,0.045,-0.232,-0.064,0.0,0.001,15407.0,5841.0,1.0
mu[2614],-0.035,0.046,-0.121,0.047,0.0,0.001,15667.0,5605.0,1.0
mu[2615],0.009,0.046,-0.079,0.092,0.0,0.001,15501.0,5919.0,1.0
mu[2616],-0.011,0.045,-0.096,0.072,0.0,0.001,13624.0,6362.0,1.0
mu[2617],-0.006,0.046,-0.091,0.08,0.0,0.001,14948.0,5972.0,1.0
mu[2618],-0.062,0.046,-0.146,0.024,0.0,0.001,15687.0,5777.0,1.0
mu[2619],0.003,0.047,-0.086,0.089,0.0,0.001,17257.0,6376.0,1.0
mu[2620],-0.082,0.045,-0.167,0.001,0.0,0.001,15351.0,6020.0,1.0
mu[2621],-0.027,0.045,-0.114,0.056,0.0,0.001,14033.0,6152.0,1.0
mu[2622],0.085,0.045,0.002,0.17,0.0,0.001,14963.0,5331.0,1.0
mu[2623],-0.154,0.045,-0.242,-0.071,0.0,0.001,16326.0,5998.0,1.0
mu[2624],-0.043,0.052,-0.143,0.055,0.0,0.001,15175.0,6581.0,1.0
mu[2625],0.011,0.052,-0.089,0.104,0.0,0.001,15049.0,5961.0,1.0
mu[2626],-0.061,0.046,-0.145,0.028,0.0,0.001,16359.0,5938.0,1.0
mu[2627],0.12,0.045,0.033,0.202,0.0,0.001,15219.0,6257.0,1.0
mu[2628],0.365,0.046,0.28,0.454,0.0,0.001,14318.0,6157.0,1.0
mu[2629],0.119,0.047,0.029,0.204,0.0,0.001,15560.0,5593.0,1.0
mu[2630],-0.07,0.045,-0.156,0.013,0.0,0.001,15141.0,5780.0,1.0
mu[2631],-0.074,0.044,-0.159,0.008,0.0,0.001,15331.0,5734.0,1.0
mu[2632],0.027,0.051,-0.073,0.121,0.0,0.001,15899.0,6527.0,1.0
mu[2633],-0.02,0.045,-0.105,0.063,0.0,0.001,13528.0,6068.0,1.0
mu[2634],-0.124,0.045,-0.21,-0.039,0.0,0.001,15822.0,5764.0,1.0
mu[2635],-0.071,0.045,-0.155,0.013,0.0,0.001,15823.0,5033.0,1.0
mu[2636],-0.077,0.045,-0.159,0.009,0.0,0.001,16629.0,6427.0,1.0
mu[2637],-0.137,0.046,-0.224,-0.054,0.0,0.001,15241.0,5142.0,1.0
mu[2638],-0.002,0.052,-0.102,0.093,0.0,0.001,15466.0,5794.0,1.0
mu[2639],0.069,0.045,-0.017,0.151,0.0,0.001,15281.0,6201.0,1.0
mu[2640],0.01,0.046,-0.076,0.095,0.0,0.001,14968.0,6305.0,1.0
mu[2641],-0.036,0.046,-0.123,0.047,0.0,0.001,15531.0,6170.0,1.0
mu[2642],-0.015,0.045,-0.1,0.069,0.0,0.001,15602.0,5698.0,1.0
mu[2643],0.115,0.046,0.033,0.205,0.0,0.001,16952.0,5632.0,1.0
mu[2644],-0.043,0.046,-0.128,0.044,0.0,0.001,16662.0,5743.0,1.0
mu[2645],-0.168,0.044,-0.253,-0.085,0.0,0.001,15149.0,5897.0,1.0
mu[2646],-0.061,0.045,-0.144,0.025,0.0,0.001,15587.0,6366.0,1.0
mu[2647],-0.168,0.045,-0.254,-0.083,0.0,0.001,16621.0,6071.0,1.0
mu[2648],-0.06,0.051,-0.155,0.034,0.0,0.001,15421.0,6359.0,1.0
mu[2649],-0.102,0.045,-0.183,-0.015,0.0,0.001,16499.0,6134.0,1.0
mu[2650],-0.234,0.045,-0.319,-0.154,0.0,0.001,15383.0,5944.0,1.0
mu[2651],0.254,0.046,0.168,0.344,0.0,0.001,16038.0,6260.0,1.0
mu[2652],-0.089,0.047,-0.173,0.001,0.0,0.001,15679.0,5433.0,1.0
mu[2653],-0.089,0.045,-0.174,-0.007,0.0,0.001,16307.0,6053.0,1.0
mu[2654],-0.083,0.046,-0.168,0.005,0.0,0.001,16074.0,6057.0,1.0
mu[2655],-0.073,0.045,-0.158,0.01,0.0,0.001,15527.0,6498.0,1.0
mu[2656],-0.128,0.045,-0.214,-0.045,0.0,0.001,15627.0,5827.0,1.0
mu[2657],-0.034,0.047,-0.121,0.056,0.0,0.001,17025.0,5929.0,1.0
mu[2658],-0.156,0.052,-0.256,-0.06,0.0,0.001,14903.0,5872.0,1.0
mu[2659],-0.035,0.046,-0.121,0.05,0.0,0.001,15895.0,6031.0,1.0
mu[2660],-0.15,0.044,-0.235,-0.068,0.0,0.001,14819.0,5800.0,1.0
mu[2661],-0.086,0.046,-0.175,-0.004,0.0,0.001,15374.0,6139.0,1.0
mu[2662],-0.196,0.045,-0.276,-0.107,0.0,0.001,16184.0,5888.0,1.0
mu[2663],-0.132,0.045,-0.215,-0.048,0.0,0.001,14470.0,5725.0,1.0
mu[2664],-0.035,0.045,-0.115,0.053,0.0,0.001,16403.0,5830.0,1.0
mu[2665],-0.028,0.045,-0.111,0.058,0.0,0.001,14902.0,5335.0,1.0
mu[2666],-0.201,0.045,-0.283,-0.114,0.0,0.001,14613.0,5410.0,1.0
mu[2667],-0.014,0.047,-0.103,0.071,0.0,0.001,15044.0,5564.0,1.0
mu[2668],0.059,0.046,-0.033,0.141,0.0,0.001,15931.0,5756.0,1.0
mu[2669],-0.051,0.052,-0.152,0.044,0.0,0.001,13538.0,6370.0,1.0
mu[2670],-0.094,0.046,-0.183,-0.012,0.0,0.001,13448.0,5887.0,1.0
mu[2671],-0.119,0.046,-0.206,-0.035,0.0,0.001,15175.0,6543.0,1.0
mu[2672],0.025,0.046,-0.057,0.114,0.0,0.001,15581.0,6040.0,1.0
mu[2673],-0.048,0.047,-0.133,0.042,0.0,0.001,15817.0,5750.0,1.0
mu[2674],-0.092,0.046,-0.179,-0.006,0.0,0.001,15789.0,6077.0,1.0
mu[2675],-0.109,0.046,-0.194,-0.022,0.0,0.001,15436.0,5748.0,1.0
mu[2676],-0.139,0.045,-0.231,-0.06,0.0,0.001,15950.0,5687.0,1.0
mu[2677],0.021,0.047,-0.066,0.11,0.0,0.001,16324.0,5829.0,1.0
mu[2678],-0.095,0.046,-0.181,-0.009,0.0,0.001,15649.0,5970.0,1.0
mu[2679],0.05,0.052,-0.051,0.145,0.0,0.001,12602.0,5955.0,1.0
mu[2680],0.037,0.046,-0.047,0.127,0.0,0.001,16277.0,6103.0,1.0
mu[2681],-0.066,0.047,-0.153,0.025,0.0,0.001,16160.0,5602.0,1.0
mu[2682],0.142,0.047,0.056,0.23,0.0,0.001,16109.0,5881.0,1.0
mu[2683],-0.047,0.046,-0.134,0.038,0.0,0.001,16313.0,5190.0,1.0
mu[2684],-0.182,0.046,-0.271,-0.098,0.0,0.001,14801.0,6067.0,1.0
mu[2685],-0.035,0.053,-0.135,0.066,0.0,0.001,13779.0,6005.0,1.0
mu[2686],-0.094,0.046,-0.177,-0.006,0.0,0.001,14910.0,5831.0,1.0
mu[2687],-0.031,0.047,-0.119,0.056,0.0,0.001,16089.0,5701.0,1.0
mu[2688],0.195,0.046,0.107,0.28,0.0,0.001,15632.0,6123.0,1.0
mu[2689],0.129,0.047,0.04,0.216,0.0,0.001,15137.0,4910.0,1.0
mu[2690],0.08,0.052,-0.014,0.18,0.0,0.001,12956.0,6071.0,1.0
mu[2691],0.045,0.047,-0.039,0.137,0.0,0.001,16775.0,5674.0,1.0
mu[2692],-0.087,0.046,-0.168,0.003,0.0,0.001,16198.0,6053.0,1.0
mu[2693],-0.03,0.052,-0.129,0.072,0.0,0.001,14382.0,6239.0,1.0
mu[2694],-0.085,0.047,-0.176,-0.002,0.0,0.001,16676.0,5896.0,1.0
mu[2695],-0.052,0.047,-0.14,0.034,0.0,0.001,14691.0,5599.0,1.0
mu[2696],0.131,0.046,0.042,0.216,0.0,0.001,16236.0,5444.0,1.0
mu[2697],-0.072,0.052,-0.166,0.03,0.0,0.001,13865.0,6431.0,1.0
mu[2698],-0.103,0.046,-0.185,-0.014,0.0,0.001,15536.0,5906.0,1.0
mu[2699],-0.128,0.046,-0.212,-0.039,0.0,0.001,15269.0,6172.0,1.0
mu[2700],0.094,0.046,0.006,0.177,0.0,0.001,15340.0,5412.0,1.0
mu[2701],0.048,0.046,-0.034,0.139,0.0,0.001,15880.0,5922.0,1.0
mu[2702],-0.027,0.046,-0.113,0.06,0.0,0.001,16147.0,5810.0,1.0
mu[2703],-0.072,0.046,-0.155,0.013,0.0,0.001,14771.0,5735.0,1.0
mu[2704],0.047,0.046,-0.036,0.136,0.0,0.001,14817.0,5262.0,1.0
mu[2705],-0.131,0.046,-0.219,-0.046,0.0,0.001,15443.0,5624.0,1.0
mu[2706],0.334,0.047,0.245,0.42,0.0,0.001,15540.0,6303.0,1.0
mu[2707],-0.043,0.047,-0.133,0.041,0.0,0.001,16106.0,5811.0,1.0
mu[2708],-0.062,0.053,-0.16,0.039,0.0,0.001,13313.0,6079.0,1.0
mu[2709],-0.146,0.045,-0.227,-0.059,0.0,0.001,15274.0,5993.0,1.0
mu[2710],-0.032,0.047,-0.12,0.054,0.0,0.001,15987.0,4899.0,1.0
mu[2711],-0.139,0.046,-0.221,-0.049,0.0,0.001,14161.0,6434.0,1.0
mu[2712],0.197,0.052,0.101,0.299,0.0,0.001,13478.0,6229.0,1.0
mu[2713],-0.003,0.046,-0.088,0.084,0.0,0.001,15937.0,6695.0,1.0
mu[2714],-0.041,0.047,-0.128,0.045,0.0,0.001,17312.0,5946.0,1.0
mu[2715],-0.072,0.047,-0.165,0.011,0.0,0.001,17553.0,6062.0,1.0
mu[2716],-0.164,0.046,-0.251,-0.081,0.0,0.001,15840.0,5647.0,1.0
mu[2717],-0.14,0.047,-0.229,-0.054,0.0,0.001,15969.0,5522.0,1.0
mu[2718],0.014,0.052,-0.083,0.113,0.0,0.001,14485.0,6593.0,1.0
mu[2719],-0.117,0.047,-0.201,-0.023,0.0,0.001,16177.0,5768.0,1.0
mu[2720],-0.02,0.046,-0.105,0.068,0.0,0.001,14932.0,5997.0,1.0
mu[2721],0.338,0.046,0.252,0.424,0.0,0.001,14502.0,6632.0,1.0
mu[2722],-0.171,0.046,-0.256,-0.085,0.0,0.001,15571.0,6042.0,1.0
mu[2723],0.049,0.046,-0.039,0.133,0.0,0.001,16270.0,6134.0,1.0
mu[2724],-0.025,0.046,-0.114,0.058,0.0,0.001,16232.0,5939.0,1.0
mu[2725],-0.154,0.046,-0.243,-0.071,0.0,0.001,14327.0,5587.0,1.0
mu[2726],-0.206,0.046,-0.293,-0.123,0.0,0.001,14682.0,6212.0,1.0
mu[2727],-0.129,0.045,-0.213,-0.044,0.0,0.001,16292.0,6186.0,1.0
mu[2728],-0.197,0.045,-0.279,-0.109,0.0,0.001,15558.0,5545.0,1.0
mu[2729],-0.033,0.052,-0.131,0.067,0.0,0.001,12836.0,6628.0,1.0
mu[2730],-0.081,0.046,-0.163,0.006,0.0,0.001,15169.0,5920.0,1.0
mu[2731],0.034,0.053,-0.07,0.13,0.0,0.001,14579.0,6749.0,1.0
mu[2732],-0.045,0.047,-0.129,0.044,0.0,0.001,16969.0,6178.0,1.0
mu[2733],0.129,0.046,0.042,0.214,0.0,0.001,16458.0,5279.0,1.0
mu[2734],0.014,0.046,-0.071,0.101,0.0,0.001,16876.0,5305.0,1.0
mu[2735],0.165,0.047,0.083,0.257,0.0,0.001,16183.0,5195.0,1.0
mu[2736],0.002,0.046,-0.083,0.088,0.0,0.001,16804.0,6051.0,1.0
mu[2737],-0.145,0.046,-0.233,-0.062,0.0,0.001,15778.0,5975.0,1.0
mu[2738],0.109,0.052,0.011,0.21,0.0,0.001,13213.0,6075.0,1.0
mu[2739],-0.022,0.046,-0.114,0.059,0.0,0.001,14077.0,5728.0,1.0
mu[2740],-0.144,0.046,-0.232,-0.061,0.0,0.001,14497.0,5807.0,1.0
mu[2741],-0.033,0.047,-0.12,0.054,0.0,0.001,16664.0,6044.0,1.0
mu[2742],0.011,0.046,-0.078,0.097,0.0,0.001,15751.0,6114.0,1.0
mu[2743],-0.009,0.045,-0.093,0.073,0.0,0.001,15196.0,6029.0,1.0
mu[2744],-0.004,0.046,-0.096,0.077,0.0,0.001,16507.0,5713.0,1.0
mu[2745],-0.057,0.046,-0.142,0.03,0.0,0.001,14377.0,5942.0,1.0
mu[2746],0.005,0.047,-0.081,0.095,0.0,0.001,16396.0,5498.0,1.0
mu[2747],-0.077,0.045,-0.164,0.006,0.0,0.001,14582.0,6185.0,1.0
mu[2748],-0.022,0.045,-0.11,0.059,0.0,0.001,13576.0,5505.0,1.0
mu[2749],0.087,0.046,0.001,0.174,0.0,0.001,15362.0,6445.0,1.0
mu[2750],-0.149,0.047,-0.231,-0.057,0.0,0.001,16688.0,5383.0,1.0
mu[2751],-0.036,0.052,-0.137,0.059,0.0,0.001,13648.0,6283.0,1.0
mu[2752],0.017,0.052,-0.079,0.118,0.0,0.001,13638.0,6054.0,1.0
mu[2753],-0.056,0.045,-0.139,0.032,0.0,0.001,15650.0,5714.0,1.0
mu[2754],0.125,0.046,0.036,0.209,0.0,0.001,13864.0,5978.0,1.0
mu[2755],0.367,0.046,0.278,0.452,0.0,0.001,14459.0,6304.0,1.0
mu[2756],0.121,0.047,0.036,0.212,0.0,0.001,15969.0,5841.0,1.0
mu[2757],-0.065,0.046,-0.15,0.022,0.0,0.001,15179.0,5589.0,1.0
mu[2758],-0.069,0.046,-0.153,0.02,0.0,0.001,15933.0,6245.0,1.0
mu[2759],0.033,0.052,-0.063,0.133,0.0,0.001,13965.0,6496.0,1.0
mu[2760],-0.018,0.046,-0.102,0.069,0.0,0.001,16221.0,5202.0,1.0
mu[2761],-0.119,0.046,-0.205,-0.036,0.0,0.001,15220.0,6029.0,1.0
mu[2762],-0.066,0.045,-0.152,0.016,0.0,0.001,15913.0,5861.0,1.0
mu[2763],-0.072,0.047,-0.158,0.018,0.0,0.001,15306.0,5275.0,1.0
mu[2764],-0.132,0.047,-0.218,-0.044,0.0,0.001,14523.0,5748.0,1.0
mu[2765],0.005,0.053,-0.095,0.103,0.0,0.001,14682.0,6412.0,1.0
mu[2766],0.071,0.046,-0.019,0.155,0.0,0.001,16672.0,5877.0,1.0
mu[2767],0.012,0.045,-0.071,0.099,0.0,0.001,15446.0,6332.0,1.0
mu[2768],-0.031,0.046,-0.12,0.054,0.0,0.001,14791.0,5972.0,1.0
mu[2769],-0.013,0.046,-0.097,0.073,0.0,0.001,15699.0,5903.0,1.0
mu[2770],0.118,0.046,0.03,0.2,0.0,0.001,16138.0,5630.0,1.0
mu[2771],-0.041,0.046,-0.131,0.043,0.0,0.001,16577.0,6182.0,1.0
mu[2772],-0.162,0.045,-0.244,-0.076,0.0,0.001,15517.0,6165.0,1.0
mu[2773],-0.056,0.046,-0.14,0.031,0.0,0.001,15956.0,6247.0,1.0
mu[2774],-0.163,0.046,-0.249,-0.078,0.0,0.001,16692.0,5538.0,1.0
