,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
mu[23917],-0.258,0.097,-0.438,-0.077,0.001,0.001,8162.0,6775.0,1.0
mu[23918],0.015,0.068,-0.11,0.146,0.001,0.001,14516.0,6904.0,1.0
mu[23919],0.161,0.068,0.033,0.289,0.001,0.001,8820.0,6565.0,1.0
mu[23920],-0.058,0.067,-0.188,0.063,0.001,0.001,15251.0,7188.0,1.0
mu[23921],-0.057,0.097,-0.243,0.125,0.001,0.001,8445.0,7063.0,1.0
mu[23922],0.021,0.068,-0.115,0.141,0.001,0.001,9115.0,6783.0,1.0
mu[23923],-0.002,0.069,-0.134,0.123,0.001,0.001,9037.0,5956.0,1.0
mu[23924],-0.199,0.068,-0.328,-0.076,0.001,0.001,9487.0,6895.0,1.0
mu[23925],-0.106,0.067,-0.232,0.021,0.001,0.001,15426.0,6929.0,1.0
mu[23926],-0.182,0.067,-0.311,-0.06,0.001,0.001,14323.0,7068.0,1.0
mu[23927],-0.146,0.097,-0.331,0.029,0.001,0.001,8044.0,7097.0,1.0
mu[23928],-0.3,0.068,-0.431,-0.175,0.001,0.001,8751.0,7038.0,1.0
mu[23929],0.15,0.067,0.019,0.274,0.001,0.001,9115.0,6424.0,1.0
mu[23930],0.134,0.069,0.002,0.258,0.001,0.001,9709.0,7294.0,1.0
mu[23931],0.009,0.068,-0.116,0.136,0.001,0.001,15438.0,6928.0,1.0
mu[23932],0.071,0.068,-0.05,0.207,0.001,0.001,13693.0,6623.0,1.0
mu[23933],-0.076,0.069,-0.204,0.057,0.001,0.001,9036.0,6633.0,1.0
mu[23934],0.066,0.067,-0.061,0.19,0.001,0.001,15468.0,6829.0,1.0
mu[23935],-0.164,0.068,-0.294,-0.039,0.001,0.001,14865.0,6743.0,1.0
mu[23936],-0.203,0.068,-0.332,-0.076,0.001,0.001,8918.0,6606.0,1.0
mu[23937],-0.302,0.068,-0.429,-0.175,0.001,0.001,14445.0,7268.0,1.0
mu[23938],-0.117,0.098,-0.309,0.06,0.001,0.001,8445.0,7044.0,1.0
mu[23939],-0.114,0.067,-0.242,0.01,0.001,0.001,14773.0,6745.0,1.0
mu[23940],0.208,0.097,0.031,0.393,0.001,0.001,7852.0,6925.0,1.0
mu[23941],0.036,0.067,-0.086,0.167,0.001,0.001,8923.0,7213.0,1.0
mu[23942],-0.098,0.068,-0.233,0.023,0.001,0.001,9710.0,7096.0,1.0
mu[23943],0.347,0.068,0.217,0.472,0.001,0.001,8924.0,6878.0,1.0
mu[23944],0.242,0.068,0.118,0.372,0.001,0.001,9559.0,7325.0,1.0
mu[23945],-0.021,0.069,-0.153,0.105,0.001,0.001,9834.0,6870.0,1.0
mu[23946],0.01,0.068,-0.121,0.134,0.001,0.001,9341.0,7175.0,1.0
mu[23947],0.206,0.097,0.021,0.385,0.001,0.001,8445.0,6954.0,1.0
mu[23948],-0.039,0.068,-0.17,0.087,0.001,0.001,14483.0,6330.0,1.0
mu[23949],-0.394,0.067,-0.518,-0.265,0.001,0.001,14345.0,6792.0,1.0
mu[23950],-0.047,0.068,-0.174,0.082,0.001,0.001,8636.0,7072.0,1.0
mu[23951],-0.028,0.068,-0.161,0.097,0.001,0.001,9418.0,7105.0,1.0
mu[23952],0.223,0.069,0.096,0.355,0.001,0.001,8772.0,7487.0,1.0
mu[23953],0.191,0.068,0.067,0.32,0.001,0.001,9262.0,6365.0,1.0
mu[23954],0.209,0.068,0.078,0.334,0.001,0.001,14509.0,6838.0,1.0
mu[23955],0.41,0.068,0.285,0.536,0.001,0.001,8399.0,6899.0,1.0
mu[23956],-0.143,0.067,-0.268,-0.009,0.001,0.001,14510.0,6299.0,1.0
mu[23957],0.233,0.068,0.11,0.366,0.001,0.001,13790.0,6014.0,1.0
mu[23958],0.344,0.067,0.212,0.467,0.001,0.001,8817.0,6755.0,1.0
mu[23959],-0.267,0.068,-0.4,-0.142,0.001,0.001,14687.0,6944.0,1.0
mu[23960],-0.308,0.097,-0.494,-0.13,0.001,0.001,8198.0,6705.0,1.0
mu[23961],-0.285,0.096,-0.468,-0.107,0.001,0.001,8314.0,6746.0,1.0
mu[23962],0.043,0.067,-0.082,0.173,0.001,0.001,14529.0,6097.0,1.0
mu[23963],0.712,0.067,0.587,0.84,0.001,0.001,11868.0,7078.0,1.0
mu[23964],0.246,0.068,0.12,0.379,0.001,0.001,8869.0,7158.0,1.0
mu[23965],0.143,0.068,0.019,0.273,0.001,0.001,8820.0,6384.0,1.0
mu[23966],-0.041,0.067,-0.165,0.086,0.001,0.001,14395.0,7226.0,1.0
mu[23967],0.104,0.067,-0.024,0.228,0.001,0.001,13605.0,6890.0,1.0
mu[23968],-0.006,0.097,-0.183,0.178,0.001,0.001,8553.0,6963.0,1.0
mu[23969],0.147,0.068,0.014,0.269,0.001,0.001,9093.0,6519.0,1.0
mu[23970],-0.053,0.066,-0.184,0.068,0.001,0.001,14862.0,6839.0,1.0
mu[23971],0.419,0.068,0.293,0.551,0.001,0.001,12365.0,6806.0,1.0
mu[23972],0.015,0.067,-0.109,0.144,0.001,0.001,15618.0,6399.0,1.0
mu[23973],0.13,0.068,0.004,0.262,0.001,0.001,15326.0,6576.0,1.0
mu[23974],0.129,0.097,-0.061,0.303,0.001,0.001,8612.0,7160.0,1.0
mu[23975],-0.034,0.068,-0.16,0.095,0.001,0.001,9638.0,6665.0,1.0
mu[23976],0.178,0.069,0.048,0.305,0.001,0.001,9541.0,6443.0,1.0
mu[23977],0.132,0.067,0.008,0.26,0.001,0.001,15710.0,7122.0,1.0
mu[23978],0.012,0.069,-0.118,0.14,0.001,0.001,9160.0,7067.0,1.0
mu[23979],0.568,0.068,0.438,0.691,0.001,0.001,8446.0,6355.0,1.0
mu[23980],-0.141,0.067,-0.261,-0.011,0.001,0.001,8678.0,7265.0,1.0
mu[23981],-0.069,0.067,-0.195,0.06,0.001,0.001,13731.0,6805.0,1.0
mu[23982],0.117,0.068,-0.004,0.254,0.001,0.001,13678.0,7067.0,1.0
mu[23983],-0.152,0.068,-0.283,-0.028,0.001,0.001,15142.0,7055.0,1.0
mu[23984],-0.064,0.098,-0.257,0.113,0.001,0.001,8505.0,7254.0,1.0
mu[23985],-0.081,0.067,-0.205,0.049,0.001,0.001,14563.0,6908.0,1.0
mu[23986],-0.27,0.068,-0.4,-0.143,0.001,0.001,14236.0,6652.0,1.0
mu[23987],-0.507,0.068,-0.632,-0.38,0.001,0.001,8243.0,6106.0,1.0
mu[23988],0.463,0.068,0.331,0.589,0.001,0.001,13895.0,6732.0,1.0
mu[23989],0.136,0.067,0.015,0.269,0.001,0.001,15151.0,6828.0,1.0
mu[23990],-0.671,0.068,-0.797,-0.539,0.001,0.001,8746.0,6363.0,1.0
mu[23991],-0.347,0.068,-0.471,-0.214,0.001,0.001,8556.0,7114.0,1.0
mu[23992],0.012,0.067,-0.12,0.132,0.001,0.001,15195.0,6638.0,1.0
mu[23993],-0.219,0.069,-0.348,-0.089,0.001,0.001,8950.0,6553.0,1.0
mu[23994],-0.653,0.096,-0.838,-0.479,0.001,0.001,8388.0,6690.0,1.0
mu[23995],0.011,0.068,-0.118,0.137,0.001,0.001,14818.0,6490.0,1.0
mu[23996],-0.053,0.067,-0.179,0.069,0.001,0.001,15072.0,6742.0,1.0
mu[23997],-0.347,0.068,-0.475,-0.219,0.001,0.001,8569.0,6037.0,1.0
mu[23998],-0.578,0.067,-0.701,-0.447,0.001,0.001,13422.0,7010.0,1.0
mu[23999],-0.144,0.068,-0.274,-0.015,0.001,0.001,15034.0,6544.0,1.0
mu[24000],0.271,0.068,0.146,0.4,0.001,0.001,13946.0,6950.0,1.0
mu[24001],0.167,0.068,0.049,0.31,0.001,0.001,14042.0,6891.0,1.0
mu[24002],-0.655,0.067,-0.782,-0.532,0.001,0.001,11767.0,7258.0,1.0
mu[24003],0.166,0.061,0.051,0.279,0.001,0.001,13324.0,5728.0,1.0
mu[24004],0.162,0.06,0.048,0.273,0.0,0.001,15498.0,5734.0,1.0
mu[24005],-0.163,0.069,-0.288,-0.032,0.001,0.001,12997.0,7118.0,1.0
mu[24006],-0.093,0.059,-0.206,0.017,0.0,0.001,16179.0,5630.0,1.0
mu[24007],-0.121,0.06,-0.239,-0.016,0.0,0.001,16164.0,6451.0,1.0
mu[24008],0.012,0.061,-0.1,0.133,0.0,0.001,15167.0,5684.0,1.0
mu[24009],-0.016,0.06,-0.133,0.093,0.0,0.001,15495.0,6095.0,1.0
mu[24010],0.027,0.061,-0.084,0.145,0.0,0.001,14992.0,5511.0,1.0
mu[24011],-0.262,0.061,-0.374,-0.147,0.0,0.001,15997.0,5348.0,1.0
mu[24012],-0.129,0.06,-0.239,-0.017,0.0,0.001,17614.0,5316.0,1.0
mu[24013],0.204,0.06,0.094,0.317,0.0,0.001,14730.0,6134.0,1.0
mu[24014],0.214,0.06,0.101,0.326,0.0,0.001,15416.0,5928.0,1.0
mu[24015],-0.137,0.068,-0.261,-0.006,0.001,0.001,13466.0,7079.0,1.0
mu[24016],0.103,0.061,-0.009,0.221,0.0,0.001,15804.0,5996.0,1.0
mu[24017],-0.183,0.061,-0.293,-0.064,0.001,0.001,14723.0,4917.0,1.0
mu[24018],0.059,0.06,-0.052,0.173,0.001,0.001,14185.0,6293.0,1.0
mu[24019],-0.153,0.061,-0.264,-0.034,0.001,0.001,14107.0,5941.0,1.0
mu[24020],-0.322,0.059,-0.43,-0.208,0.0,0.001,16107.0,6028.0,1.0
mu[24021],-0.316,0.069,-0.452,-0.193,0.001,0.001,13147.0,6968.0,1.0
mu[24022],-0.142,0.059,-0.251,-0.03,0.0,0.001,16240.0,5883.0,1.0
mu[24023],0.044,0.061,-0.069,0.16,0.0,0.001,15075.0,5857.0,1.0
mu[24024],0.03,0.061,-0.087,0.144,0.0,0.001,15225.0,5563.0,1.0
mu[24025],0.074,0.061,-0.04,0.19,0.0,0.001,15656.0,6270.0,1.0
mu[24026],0.032,0.069,-0.102,0.156,0.001,0.001,13112.0,6998.0,1.0
mu[24027],0.167,0.061,0.055,0.283,0.001,0.001,14488.0,5950.0,1.0
mu[24028],-0.266,0.061,-0.376,-0.148,0.0,0.001,15170.0,5843.0,1.0
mu[24029],-0.063,0.069,-0.19,0.069,0.001,0.001,12995.0,6824.0,1.0
mu[24030],-0.101,0.06,-0.214,0.011,0.0,0.001,15048.0,5542.0,1.0
mu[24031],-0.001,0.061,-0.112,0.119,0.001,0.001,14718.0,5268.0,1.0
mu[24032],-0.027,0.061,-0.148,0.08,0.001,0.001,13929.0,6111.0,1.0
mu[24033],-0.307,0.069,-0.436,-0.174,0.001,0.001,13043.0,6972.0,1.0
mu[24034],0.071,0.06,-0.043,0.181,0.0,0.001,16634.0,6198.0,1.0
mu[24035],-0.476,0.059,-0.583,-0.36,0.0,0.001,15785.0,6299.0,1.0
mu[24036],0.665,0.06,0.552,0.778,0.001,0.001,12038.0,6462.0,1.0
mu[24037],0.225,0.06,0.113,0.34,0.0,0.001,15504.0,6178.0,1.0
mu[24038],-0.038,0.059,-0.148,0.076,0.0,0.001,15765.0,6163.0,1.0
mu[24039],-0.085,0.059,-0.19,0.036,0.0,0.001,15699.0,5936.0,1.0
mu[24040],-0.018,0.06,-0.129,0.098,0.0,0.001,16991.0,6159.0,1.0
mu[24041],-0.078,0.059,-0.188,0.033,0.0,0.001,16080.0,6188.0,1.0
mu[24042],0.027,0.061,-0.081,0.147,0.0,0.001,15881.0,5638.0,1.0
mu[24043],-0.007,0.061,-0.124,0.104,0.001,0.001,14325.0,5381.0,1.0
mu[24044],-0.301,0.068,-0.426,-0.169,0.001,0.001,12857.0,6838.0,1.0
mu[24045],-0.038,0.06,-0.151,0.075,0.0,0.001,17056.0,5924.0,1.0
mu[24046],0.218,0.062,0.102,0.334,0.001,0.001,15216.0,5779.0,1.0
mu[24047],-0.112,0.059,-0.225,-0.004,0.0,0.001,17708.0,4805.0,1.0
mu[24048],-0.1,0.069,-0.228,0.031,0.001,0.001,13415.0,6500.0,1.0
mu[24049],0.078,0.061,-0.043,0.187,0.0,0.001,15527.0,5586.0,1.0
mu[24050],0.055,0.061,-0.057,0.17,0.001,0.001,14826.0,5656.0,1.0
mu[24051],-0.142,0.061,-0.262,-0.028,0.001,0.001,14914.0,5862.0,1.0
mu[24052],-0.159,0.059,-0.269,-0.048,0.0,0.001,17758.0,6035.0,1.0
mu[24053],-0.235,0.059,-0.347,-0.126,0.0,0.001,16541.0,5815.0,1.0
mu[24054],-0.189,0.068,-0.312,-0.058,0.001,0.001,12266.0,7036.0,1.0
mu[24055],-0.243,0.061,-0.357,-0.13,0.001,0.001,13360.0,5806.0,1.0
mu[24056],0.207,0.061,0.091,0.324,0.001,0.001,14554.0,5885.0,1.0
mu[24057],0.192,0.061,0.077,0.305,0.001,0.001,13992.0,5617.0,1.0
mu[24058],-0.045,0.061,-0.166,0.064,0.0,0.001,17050.0,5600.0,1.0
mu[24059],0.017,0.06,-0.093,0.131,0.0,0.001,15798.0,6110.0,1.0
mu[24060],-0.019,0.061,-0.134,0.093,0.0,0.001,15145.0,5623.0,1.0
mu[24061],0.013,0.059,-0.098,0.122,0.0,0.001,16070.0,6454.0,1.0
mu[24062],-0.218,0.061,-0.334,-0.105,0.0,0.001,17238.0,5573.0,1.0
mu[24063],-0.146,0.061,-0.259,-0.034,0.0,0.001,15048.0,6017.0,1.0
mu[24064],-0.356,0.06,-0.465,-0.245,0.0,0.001,16689.0,6188.0,1.0
mu[24065],-0.16,0.069,-0.286,-0.028,0.001,0.001,13307.0,6866.0,1.0
mu[24066],-0.168,0.059,-0.278,-0.06,0.0,0.001,16404.0,6521.0,1.0
mu[24067],0.166,0.069,0.037,0.294,0.001,0.001,13144.0,7040.0,1.0
mu[24068],0.093,0.061,-0.019,0.208,0.0,0.001,14914.0,5936.0,1.0
mu[24069],-0.041,0.061,-0.15,0.077,0.0,0.001,14767.0,5919.0,1.0
mu[24070],0.404,0.06,0.285,0.514,0.0,0.001,15019.0,5507.0,1.0
mu[24071],0.299,0.06,0.185,0.41,0.0,0.001,14919.0,6144.0,1.0
mu[24072],0.036,0.061,-0.079,0.15,0.0,0.001,15347.0,5873.0,1.0
mu[24073],0.068,0.061,-0.047,0.181,0.0,0.001,15466.0,5442.0,1.0
mu[24074],0.163,0.068,0.037,0.292,0.001,0.001,12091.0,7047.0,1.0
mu[24075],-0.093,0.061,-0.2,0.025,0.0,0.001,16138.0,6170.0,1.0
mu[24076],-0.448,0.06,-0.554,-0.33,0.0,0.001,15267.0,6295.0,1.0
mu[24077],0.01,0.061,-0.107,0.122,0.001,0.001,14530.0,5720.0,1.0
mu[24078],0.029,0.061,-0.083,0.145,0.0,0.001,14753.0,5978.0,1.0
mu[24079],0.28,0.061,0.163,0.393,0.001,0.001,12390.0,5715.0,1.0
mu[24080],0.249,0.061,0.134,0.366,0.001,0.001,14555.0,5971.0,1.0
mu[24081],0.155,0.059,0.044,0.265,0.0,0.001,15782.0,6381.0,1.0
mu[24082],0.467,0.061,0.351,0.582,0.001,0.001,14220.0,5764.0,1.0
mu[24083],-0.197,0.059,-0.311,-0.087,0.0,0.001,17801.0,6313.0,1.0
mu[24084],0.18,0.059,0.065,0.289,0.0,0.001,17025.0,6729.0,1.0
mu[24085],0.401,0.061,0.292,0.521,0.001,0.001,14284.0,6164.0,1.0
mu[24086],-0.321,0.06,-0.434,-0.21,0.0,0.001,15055.0,5966.0,1.0
mu[24087],-0.351,0.069,-0.487,-0.227,0.001,0.001,13781.0,6471.0,1.0
mu[24088],-0.328,0.069,-0.459,-0.202,0.001,0.001,13119.0,6857.0,1.0
mu[24089],-0.011,0.06,-0.122,0.103,0.001,0.001,14344.0,5941.0,1.0
mu[24090],0.658,0.06,0.547,0.77,0.001,0.001,12434.0,6648.0,1.0
mu[24091],0.303,0.061,0.188,0.416,0.0,0.001,16227.0,5443.0,1.0
mu[24092],0.2,0.06,0.089,0.312,0.0,0.001,15566.0,5830.0,1.0
mu[24093],-0.095,0.06,-0.203,0.019,0.0,0.001,17399.0,6079.0,1.0
mu[24094],0.05,0.06,-0.058,0.166,0.0,0.001,14468.0,6294.0,1.0
mu[24095],-0.049,0.07,-0.182,0.079,0.001,0.001,13819.0,6770.0,1.0
mu[24096],0.205,0.061,0.092,0.319,0.0,0.001,15749.0,6348.0,1.0
mu[24097],-0.107,0.06,-0.226,-0.003,0.0,0.001,15933.0,6184.0,1.0
mu[24098],0.365,0.06,0.252,0.479,0.001,0.001,13331.0,6462.0,1.0
mu[24099],-0.039,0.059,-0.154,0.07,0.0,0.001,15948.0,6101.0,1.0
mu[24100],0.076,0.06,-0.032,0.192,0.0,0.001,15774.0,6367.0,1.0
mu[24101],0.086,0.068,-0.043,0.212,0.001,0.001,11800.0,6876.0,1.0
mu[24102],0.024,0.061,-0.089,0.14,0.0,0.001,15157.0,5952.0,1.0
mu[24103],0.235,0.06,0.118,0.343,0.0,0.001,15883.0,6016.0,1.0
mu[24104],0.079,0.06,-0.034,0.19,0.0,0.001,16070.0,5621.0,1.0
mu[24105],0.069,0.061,-0.043,0.185,0.001,0.001,14553.0,6141.0,1.0
mu[24106],0.625,0.06,0.513,0.738,0.001,0.001,13590.0,6465.0,1.0
mu[24107],-0.084,0.061,-0.192,0.033,0.0,0.001,15116.0,5617.0,1.0
mu[24108],-0.123,0.059,-0.23,-0.01,0.0,0.001,15517.0,6172.0,1.0
mu[24109],0.063,0.06,-0.046,0.18,0.0,0.001,15422.0,6371.0,1.0
mu[24110],-0.206,0.06,-0.313,-0.093,0.0,0.001,15162.0,6012.0,1.0
mu[24111],-0.107,0.069,-0.238,0.02,0.001,0.001,13494.0,6870.0,1.0
mu[24112],-0.135,0.06,-0.247,-0.019,0.0,0.001,16891.0,5720.0,1.0
mu[24113],-0.324,0.06,-0.438,-0.212,0.0,0.001,15718.0,5676.0,1.0
mu[24114],-0.45,0.06,-0.566,-0.34,0.001,0.001,12903.0,6147.0,1.0
mu[24115],0.409,0.06,0.302,0.525,0.001,0.001,13228.0,6042.0,1.0
mu[24116],0.082,0.059,-0.029,0.193,0.0,0.001,15550.0,6164.0,1.0
mu[24117],-0.614,0.062,-0.729,-0.499,0.001,0.001,12572.0,6194.0,1.0
mu[24118],-0.29,0.061,-0.403,-0.177,0.001,0.001,14405.0,5595.0,1.0
mu[24119],-0.042,0.06,-0.155,0.069,0.0,0.001,16516.0,5858.0,1.0
mu[24120],-0.162,0.061,-0.276,-0.05,0.001,0.001,14288.0,5796.0,1.0
mu[24121],-0.696,0.068,-0.821,-0.568,0.001,0.001,12729.0,6577.0,1.0
mu[24122],-0.043,0.059,-0.15,0.065,0.0,0.001,18602.0,6108.0,1.0
mu[24123],-0.107,0.059,-0.218,0.006,0.0,0.001,17401.0,5915.0,1.0
mu[24124],-0.29,0.06,-0.4,-0.175,0.001,0.001,13657.0,5536.0,1.0
mu[24125],-0.632,0.059,-0.744,-0.52,0.001,0.001,14133.0,6402.0,1.0
mu[24126],-0.198,0.06,-0.314,-0.091,0.0,0.001,17168.0,6343.0,1.0
mu[24127],0.217,0.06,0.101,0.326,0.0,0.001,16039.0,6101.0,1.0
mu[24128],0.113,0.061,-0.001,0.224,0.0,0.001,15611.0,6417.0,1.0
mu[24129],-0.708,0.06,-0.818,-0.597,0.001,0.001,13947.0,6935.0,1.0
mu[24130],0.176,0.061,0.062,0.291,0.001,0.001,13490.0,6307.0,1.0
mu[24131],0.173,0.06,0.061,0.288,0.001,0.001,13451.0,6154.0,1.0
mu[24132],-0.146,0.07,-0.278,-0.017,0.001,0.001,12764.0,7032.0,1.0
mu[24133],-0.077,0.061,-0.192,0.036,0.0,0.001,16516.0,5932.0,1.0
mu[24134],-0.105,0.06,-0.211,0.013,0.0,0.001,16978.0,5876.0,1.0
mu[24135],0.023,0.061,-0.087,0.142,0.001,0.001,14336.0,6401.0,1.0
mu[24136],-0.005,0.061,-0.112,0.113,0.001,0.001,12878.0,6395.0,1.0
mu[24137],0.038,0.061,-0.073,0.159,0.0,0.001,15086.0,5979.0,1.0
mu[24138],-0.246,0.06,-0.36,-0.136,0.0,0.001,16904.0,6441.0,1.0
mu[24139],-0.112,0.059,-0.221,0.003,0.0,0.001,18789.0,6560.0,1.0
mu[24140],0.215,0.061,0.099,0.33,0.001,0.001,13787.0,6210.0,1.0
mu[24141],0.225,0.061,0.108,0.337,0.001,0.001,14632.0,6599.0,1.0
mu[24142],-0.12,0.069,-0.25,0.009,0.001,0.001,13619.0,6962.0,1.0
mu[24143],0.114,0.061,-0.001,0.229,0.001,0.001,13616.0,5958.0,1.0
mu[24144],-0.172,0.061,-0.285,-0.055,0.001,0.001,13356.0,6270.0,1.0
mu[24145],0.07,0.061,-0.042,0.185,0.001,0.001,14132.0,6491.0,1.0
mu[24146],-0.142,0.061,-0.26,-0.029,0.001,0.001,12425.0,6006.0,1.0
mu[24147],-0.305,0.061,-0.413,-0.187,0.0,0.001,16238.0,5877.0,1.0
mu[24148],-0.299,0.069,-0.423,-0.164,0.001,0.001,13584.0,6969.0,1.0
mu[24149],-0.125,0.06,-0.244,-0.017,0.0,0.001,16299.0,6050.0,1.0
mu[24150],0.055,0.061,-0.054,0.174,0.001,0.001,14096.0,6061.0,1.0
mu[24151],0.041,0.062,-0.076,0.154,0.001,0.001,13495.0,5433.0,1.0
mu[24152],0.085,0.06,-0.025,0.202,0.001,0.001,14011.0,6420.0,1.0
mu[24153],0.049,0.07,-0.08,0.184,0.001,0.001,13472.0,7110.0,1.0
mu[24154],0.178,0.061,0.067,0.297,0.001,0.001,13896.0,5195.0,1.0
mu[24155],-0.255,0.061,-0.373,-0.142,0.001,0.001,12238.0,5727.0,1.0
mu[24156],-0.046,0.07,-0.177,0.083,0.001,0.001,13216.0,6644.0,1.0
mu[24157],-0.09,0.06,-0.203,0.024,0.001,0.001,13601.0,6278.0,1.0
mu[24158],0.01,0.061,-0.101,0.127,0.001,0.001,14752.0,6250.0,1.0
mu[24159],-0.016,0.062,-0.127,0.105,0.001,0.001,12959.0,5829.0,1.0
mu[24160],-0.29,0.07,-0.422,-0.16,0.001,0.001,12679.0,6993.0,1.0
mu[24161],0.088,0.06,-0.032,0.196,0.0,0.001,16540.0,6560.0,1.0
mu[24162],-0.46,0.06,-0.57,-0.346,0.0,0.001,16323.0,6439.0,1.0
mu[24163],0.676,0.06,0.564,0.793,0.001,0.001,11666.0,6868.0,1.0
mu[24164],0.236,0.061,0.125,0.35,0.001,0.001,14461.0,6745.0,1.0
mu[24165],-0.021,0.061,-0.133,0.099,0.0,0.001,16520.0,5890.0,1.0
mu[24166],-0.068,0.06,-0.183,0.042,0.0,0.001,16137.0,6256.0,1.0
mu[24167],-0.001,0.06,-0.11,0.113,0.0,0.001,16923.0,6834.0,1.0
mu[24168],-0.061,0.06,-0.165,0.056,0.0,0.001,16889.0,6164.0,1.0
mu[24169],0.038,0.062,-0.077,0.152,0.001,0.001,13311.0,5558.0,1.0
mu[24170],0.004,0.06,-0.112,0.113,0.001,0.001,13715.0,6201.0,1.0
mu[24171],-0.284,0.07,-0.412,-0.152,0.001,0.001,14206.0,6183.0,1.0
mu[24172],-0.022,0.061,-0.14,0.087,0.0,0.001,18094.0,6285.0,1.0
mu[24173],0.229,0.061,0.117,0.345,0.001,0.001,13250.0,6404.0,1.0
mu[24174],-0.095,0.06,-0.202,0.023,0.0,0.001,18375.0,5658.0,1.0
mu[24175],-0.083,0.07,-0.209,0.056,0.001,0.001,12625.0,6647.0,1.0
mu[24176],0.089,0.06,-0.026,0.2,0.001,0.001,13133.0,6726.0,1.0
mu[24177],0.066,0.061,-0.043,0.182,0.001,0.001,13464.0,6274.0,1.0
mu[24178],-0.131,0.061,-0.243,-0.014,0.001,0.001,13981.0,6420.0,1.0
mu[24179],-0.143,0.06,-0.251,-0.026,0.0,0.001,14866.0,6335.0,1.0
mu[24180],-0.219,0.061,-0.336,-0.106,0.0,0.001,17213.0,5909.0,1.0
mu[24181],-0.172,0.07,-0.304,-0.043,0.001,0.001,13541.0,6355.0,1.0
mu[24182],-0.232,0.06,-0.344,-0.115,0.001,0.001,12356.0,5610.0,1.0
mu[24183],0.218,0.06,0.108,0.332,0.001,0.001,14079.0,6346.0,1.0
mu[24184],0.202,0.061,0.091,0.322,0.001,0.001,13429.0,6361.0,1.0
mu[24185],-0.028,0.06,-0.145,0.081,0.0,0.001,16238.0,6349.0,1.0
mu[24186],0.034,0.059,-0.083,0.138,0.0,0.001,14492.0,6013.0,1.0
mu[24187],-0.008,0.061,-0.123,0.105,0.001,0.001,13693.0,5932.0,1.0
mu[24188],0.029,0.061,-0.086,0.141,0.0,0.001,16028.0,6545.0,1.0
mu[24189],-0.201,0.061,-0.311,-0.083,0.0,0.001,17106.0,5909.0,1.0
mu[24190],-0.135,0.06,-0.246,-0.019,0.001,0.001,12492.0,6044.0,1.0
mu[24191],-0.339,0.061,-0.455,-0.227,0.0,0.001,17003.0,5774.0,1.0
mu[24192],-0.143,0.07,-0.283,-0.017,0.001,0.001,13627.0,6427.0,1.0
mu[24193],-0.152,0.06,-0.27,-0.045,0.0,0.001,17032.0,5520.0,1.0
mu[24194],0.183,0.07,0.051,0.311,0.001,0.001,12649.0,7476.0,1.0
mu[24195],0.104,0.061,-0.019,0.212,0.001,0.001,12946.0,6065.0,1.0
mu[24196],-0.03,0.06,-0.141,0.084,0.001,0.001,13437.0,6287.0,1.0
mu[24197],0.415,0.059,0.305,0.529,0.001,0.001,12783.0,6191.0,1.0
mu[24198],0.31,0.06,0.194,0.422,0.001,0.001,12417.0,5701.0,1.0
mu[24199],0.047,0.062,-0.071,0.16,0.001,0.001,14334.0,5572.0,1.0
mu[24200],0.078,0.061,-0.037,0.193,0.001,0.001,13371.0,5954.0,1.0
mu[24201],0.18,0.069,0.053,0.313,0.001,0.001,12314.0,6854.0,1.0
mu[24202],-0.077,0.06,-0.194,0.033,0.0,0.001,17827.0,5631.0,1.0
mu[24203],-0.431,0.061,-0.542,-0.314,0.0,0.001,16515.0,6308.0,1.0
mu[24204],0.021,0.061,-0.093,0.135,0.001,0.001,13897.0,5995.0,1.0
mu[24205],0.04,0.061,-0.071,0.158,0.001,0.001,14041.0,6150.0,1.0
mu[24206],0.291,0.061,0.177,0.407,0.001,0.001,12248.0,5788.0,1.0
mu[24207],0.259,0.061,0.142,0.373,0.001,0.001,13434.0,6050.0,1.0
mu[24208],0.172,0.06,0.056,0.282,0.0,0.001,17435.0,6634.0,1.0
mu[24209],0.478,0.061,0.366,0.594,0.001,0.001,12743.0,6101.0,1.0
mu[24210],-0.18,0.061,-0.295,-0.069,0.0,0.001,16752.0,5885.0,1.0
mu[24211],0.196,0.06,0.081,0.308,0.0,0.001,15390.0,6430.0,1.0
mu[24212],0.412,0.061,0.294,0.526,0.001,0.001,14041.0,6429.0,1.0
mu[24213],-0.304,0.06,-0.415,-0.194,0.0,0.001,15675.0,5610.0,1.0
mu[24214],-0.334,0.071,-0.467,-0.205,0.001,0.001,13768.0,6820.0,1.0
mu[24215],-0.311,0.07,-0.443,-0.182,0.001,0.001,13375.0,6814.0,1.0
mu[24216],0.006,0.06,-0.106,0.12,0.0,0.001,15083.0,5784.0,1.0
mu[24217],0.675,0.06,0.563,0.788,0.001,0.001,13332.0,6651.0,1.0
mu[24218],0.314,0.06,0.201,0.425,0.001,0.001,13175.0,6399.0,1.0
mu[24219],0.211,0.06,0.102,0.325,0.0,0.001,14401.0,5426.0,1.0
mu[24220],-0.078,0.06,-0.187,0.038,0.0,0.001,18168.0,6438.0,1.0
mu[24221],0.067,0.06,-0.049,0.177,0.0,0.001,15951.0,6120.0,1.0
