sample,celltype_0,celltype_1,celltype_2,celltype_3,celltype_4,celltype_5,celltype_6,celltype_7,celltype_8,celltype_9,celltype_10,celltype_11,celltype_12,celltype_13
57,-0.18005078672386676,0.03390263061336894,0.03372653496314409,0.039112380849331684,-0.0046823801263221245,-0.10773732160748757,-0.07222104733687838,0.032808084406932905,0.026493865932042948,0.019616260420297734,0.016323653426931012,-0.006104502163994017,0.03805152037577792,-0.0005303635411084979
58,-0.14618893771046793,0.024212326465703007,0.03932332144380168,0.03065417067034213,-0.0045281951858770556,0.0493577515391263,-0.0025666924983452867,0.05681063355246769,0.017351443233330092,0.02043789169449833,0.009956088679107362,-0.0027044015990871227,0.018982668630410104,-0.014808586053702237
59,-0.16551489246020054,0.042397204854280994,0.047281477666623786,0.027128395927132384,-0.003602240447750298,0.030734492532313473,-0.04082142591126989,0.15868556436830825,0.02315465520568512,0.017436691733385867,0.017388524862612127,-0.030121206502234946,0.023431483290085854,-0.0032792618360332295
60,-0.1744025334595724,0.021795695135534785,0.039204214074486946,0.03532799435601084,0.0030980150289026437,0.0644050458953204,-0.16504587119650793,-0.19707315558329652,-0.0170754550193422,0.018793007958196477,0.014794982432900254,-0.011656079052237589,0.0223913071875989,-0.022515051898123237
61,-0.1164019476911117,0.02575772984118098,0.03532216223959317,0.031867021092007314,-0.005648128667268695,-0.015476392955829237,-0.013578812226868053,-0.21187072834727164,0.08415972917787659,0.01072718543827099,0.013265397515920716,-0.005115490544110014,0.025913595861493395,0.007528007873026586
62,-0.15561800384775468,0.04273294737876458,0.05372155653011808,0.041072598458579156,0.009236984162491867,-0.040157416945869835,-0.019217283686949273,0.18914319614148864,0.10543347407972083,0.019014364093257952,0.020445473854418233,-0.01661909780220496,0.03316338047583158,-0.010062098968967533
63,-0.11444303733515072,-0.014214940316160482,0.03063669396561025,0.02387110308750971,0.0039776849702445145,-0.006737940874032121,-0.04940652109636746,0.14259877749413505,-0.029911723649282223,0.021468459807484245,0.010129367851897641,-0.04791883580941576,0.01702707247566901,-0.022624988217659653
64,-0.16601203578322438,0.03685965821097416,0.05030425617419325,0.03732828212753265,-0.015293970606346106,-0.006592060347665235,-0.02354881261600695,0.09799855204964755,-0.13568401755904594,0.023224478052034953,0.018296760448712923,-0.02205767328635864,0.033648931276661964,-0.024495334104779748
65,-0.11210764111410583,0.04806800145492663,0.033121809555664114,0.03255560972589102,-0.0034166648092866033,0.007762079907694079,-0.05810197204390737,-0.047282956503746434,-0.11565258355877366,0.008973537525435544,0.011556108156727682,-0.012126237941955454,0.02367316846859433,-0.010459669316658432
66,-0.12790511696356843,0.02281780518093319,0.061447901515175894,0.03746225678901163,0.008026280524297413,0.06852568912540592,0.02236633312869305,0.06495099091489585,-0.0237892416608128,0.04203395051187159,0.023037071610929227,-0.02903023245409187,0.03734619960154054,0.031928417785892
