,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
mu[2863],-0.043,0.044,-0.127,0.038,0.0,0.001,16743.0,6114.0,1.0
mu[2864],-0.174,0.044,-0.26,-0.096,0.0,0.001,18309.0,5533.0,1.0
mu[2865],0.106,0.046,0.021,0.192,0.0,0.001,17161.0,6433.0,1.0
mu[2866],-0.012,0.046,-0.099,0.076,0.0,0.001,18246.0,5490.0,1.0
mu[2867],-0.134,0.045,-0.218,-0.05,0.0,0.001,18564.0,5641.0,1.0
mu[2868],-0.073,0.043,-0.152,0.011,0.0,0.001,18928.0,5481.0,1.0
mu[2869],-0.03,0.044,-0.117,0.049,0.0,0.001,16927.0,5050.0,1.0
mu[2870],-0.041,0.044,-0.126,0.039,0.0,0.001,17908.0,5959.0,1.0
mu[2871],-0.035,0.044,-0.124,0.046,0.0,0.001,16995.0,5900.0,1.0
mu[2872],-0.041,0.045,-0.123,0.044,0.0,0.001,19075.0,5764.0,1.0
mu[2873],-0.032,0.044,-0.111,0.056,0.0,0.001,16800.0,6258.0,1.0
mu[2874],-0.078,0.047,-0.165,0.01,0.0,0.001,16987.0,6020.0,1.0
mu[2875],-0.011,0.045,-0.093,0.076,0.0,0.001,15735.0,5890.0,1.0
mu[2876],0.042,0.044,-0.039,0.127,0.0,0.001,16966.0,6093.0,1.0
mu[2877],-0.143,0.045,-0.224,-0.054,0.0,0.001,16051.0,5659.0,1.0
mu[2878],-0.051,0.044,-0.134,0.034,0.0,0.001,16989.0,6435.0,1.0
mu[2879],0.009,0.045,-0.068,0.098,0.0,0.001,18869.0,6404.0,1.0
mu[2880],-0.035,0.044,-0.115,0.05,0.0,0.001,16257.0,5677.0,1.0
mu[2881],0.147,0.045,0.063,0.231,0.0,0.001,18364.0,6000.0,1.0
mu[2882],0.334,0.043,0.253,0.416,0.0,0.0,16637.0,6730.0,1.0
mu[2883],0.093,0.044,0.009,0.172,0.0,0.001,15887.0,6027.0,1.0
mu[2884],-0.065,0.046,-0.154,0.019,0.0,0.001,15915.0,6219.0,1.0
mu[2885],-0.068,0.046,-0.154,0.019,0.0,0.001,17189.0,6422.0,1.0
mu[2886],0.062,0.053,-0.034,0.163,0.0,0.001,16904.0,6818.0,1.0
mu[2887],-0.047,0.045,-0.131,0.036,0.0,0.001,17017.0,5942.0,1.0
mu[2888],-0.115,0.046,-0.202,-0.032,0.0,0.001,17561.0,5481.0,1.0
mu[2889],-0.052,0.044,-0.134,0.033,0.0,0.001,16311.0,6058.0,1.0
mu[2890],-0.079,0.047,-0.165,0.01,0.0,0.001,16118.0,6155.0,1.0
mu[2891],-0.116,0.044,-0.198,-0.034,0.0,0.001,18872.0,6305.0,1.0
mu[2892],0.007,0.047,-0.079,0.097,0.0,0.001,17198.0,6170.0,1.0
mu[2893],0.035,0.043,-0.047,0.116,0.0,0.001,16520.0,5890.0,1.0
mu[2894],-0.029,0.043,-0.114,0.049,0.0,0.001,15311.0,6234.0,1.0
mu[2895],-0.025,0.045,-0.112,0.058,0.0,0.001,17339.0,6309.0,1.0
mu[2896],-0.031,0.045,-0.115,0.055,0.0,0.001,18977.0,5878.0,1.0
mu[2897],0.089,0.044,0.003,0.17,0.0,0.001,18092.0,6351.0,1.0
mu[2898],-0.075,0.044,-0.155,0.011,0.0,0.001,16156.0,6042.0,1.0
mu[2899],-0.152,0.045,-0.238,-0.069,0.0,0.001,17182.0,6330.0,1.0
mu[2900],-0.062,0.047,-0.15,0.025,0.0,0.001,16664.0,6378.0,1.0
mu[2901],-0.161,0.046,-0.246,-0.075,0.0,0.001,15430.0,6151.0,1.0
mu[2902],-0.067,0.045,-0.154,0.015,0.0,0.001,16935.0,5889.0,1.0
mu[2903],-0.101,0.047,-0.185,-0.01,0.0,0.001,16902.0,5979.0,1.0
mu[2904],-0.207,0.044,-0.289,-0.125,0.0,0.001,17291.0,6362.0,1.0
mu[2905],0.227,0.043,0.146,0.308,0.0,0.001,16160.0,5755.0,1.0
mu[2906],-0.067,0.044,-0.152,0.015,0.0,0.001,17404.0,6047.0,1.0
mu[2907],-0.073,0.045,-0.156,0.01,0.0,0.001,17717.0,6788.0,1.0
mu[2908],-0.126,0.044,-0.21,-0.042,0.0,0.001,18511.0,5461.0,1.0
mu[2909],-0.112,0.044,-0.194,-0.032,0.0,0.001,18894.0,5974.0,1.0
mu[2910],-0.101,0.044,-0.183,-0.016,0.0,0.001,18792.0,5833.0,1.0
mu[2911],-0.077,0.044,-0.158,0.007,0.0,0.001,17718.0,6153.0,1.0
mu[2912],-0.164,0.045,-0.249,-0.081,0.0,0.001,17738.0,6142.0,1.0
mu[2913],-0.012,0.044,-0.099,0.067,0.0,0.001,18536.0,5704.0,1.0
mu[2914],-0.118,0.044,-0.2,-0.037,0.0,0.001,18127.0,6278.0,1.0
mu[2915],-0.113,0.043,-0.192,-0.028,0.0,0.001,18376.0,6302.0,1.0
mu[2916],-0.188,0.046,-0.273,-0.098,0.0,0.001,16970.0,5586.0,1.0
mu[2917],-0.107,0.044,-0.191,-0.023,0.0,0.001,15716.0,5555.0,1.0
mu[2918],-0.006,0.043,-0.087,0.073,0.0,0.001,16920.0,6202.0,1.0
mu[2919],-0.029,0.047,-0.114,0.059,0.0,0.001,16706.0,6283.0,1.0
mu[2920],-0.18,0.044,-0.263,-0.096,0.0,0.001,16928.0,6205.0,1.0
mu[2921],-0.006,0.043,-0.085,0.078,0.0,0.001,18343.0,5465.0,1.0
mu[2922],0.058,0.043,-0.022,0.141,0.0,0.001,19837.0,6258.0,1.0
mu[2923],-0.004,0.049,-0.098,0.084,0.0,0.001,16836.0,5219.0,1.0
mu[2924],-0.039,0.044,-0.121,0.045,0.0,0.001,20800.0,5528.0,1.0
mu[2925],-0.073,0.045,-0.161,0.008,0.0,0.001,18892.0,5789.0,1.0
mu[2926],0.028,0.044,-0.052,0.11,0.0,0.001,19944.0,5480.0,1.0
mu[2927],-0.059,0.044,-0.141,0.024,0.0,0.001,18590.0,5222.0,1.0
mu[2928],-0.082,0.044,-0.164,0.0,0.0,0.001,15098.0,5587.0,1.0
mu[2929],-0.063,0.044,-0.144,0.021,0.0,0.001,20267.0,5486.0,1.0
mu[2930],-0.11,0.047,-0.195,-0.021,0.0,0.001,17971.0,5759.0,1.0
mu[2931],0.038,0.045,-0.039,0.129,0.0,0.001,19500.0,5719.0,1.0
mu[2932],-0.079,0.044,-0.163,0.002,0.0,0.001,17117.0,5394.0,1.0
mu[2933],0.163,0.067,0.045,0.299,0.001,0.001,11959.0,7032.0,1.0
mu[2934],0.043,0.044,-0.039,0.126,0.0,0.001,19831.0,5253.0,1.0
mu[2935],-0.076,0.044,-0.155,0.009,0.0,0.001,18961.0,5975.0,1.0
mu[2936],0.14,0.043,0.056,0.22,0.0,0.001,18914.0,5498.0,1.0
mu[2937],-0.044,0.044,-0.129,0.04,0.0,0.001,18030.0,5625.0,1.0
mu[2938],-0.145,0.045,-0.234,-0.063,0.0,0.001,19038.0,6079.0,1.0
mu[2939],-0.0,0.047,-0.09,0.086,0.0,0.001,16400.0,6334.0,1.0
mu[2940],-0.058,0.045,-0.147,0.024,0.0,0.001,18678.0,5251.0,1.0
mu[2941],-0.023,0.044,-0.103,0.063,0.0,0.001,17699.0,5611.0,1.0
mu[2942],0.194,0.043,0.112,0.275,0.0,0.001,19791.0,5530.0,1.0
mu[2943],0.136,0.043,0.057,0.221,0.0,0.001,16899.0,5889.0,1.0
mu[2944],0.147,0.053,0.048,0.247,0.0,0.001,15588.0,6336.0,1.0
mu[2945],0.039,0.043,-0.04,0.123,0.0,0.001,19306.0,5652.0,1.0
mu[2946],-0.08,0.044,-0.162,0.002,0.0,0.001,19312.0,5866.0,1.0
mu[2947],-0.002,0.046,-0.083,0.09,0.0,0.001,18630.0,5996.0,1.0
mu[2948],-0.078,0.044,-0.158,0.005,0.0,0.001,19853.0,5536.0,1.0
mu[2949],-0.051,0.043,-0.135,0.027,0.0,0.001,17836.0,4983.0,1.0
mu[2950],0.121,0.043,0.034,0.199,0.0,0.001,17505.0,5058.0,1.0
mu[2951],-0.039,0.046,-0.129,0.043,0.0,0.001,19561.0,4938.0,1.0
mu[2952],-0.061,0.044,-0.146,0.018,0.0,0.001,16732.0,5644.0,1.0
mu[2953],-0.076,0.044,-0.161,0.006,0.0,0.001,17857.0,5722.0,1.0
mu[2954],0.09,0.043,0.009,0.168,0.0,0.001,17801.0,6004.0,1.0
mu[2955],0.046,0.043,-0.031,0.132,0.0,0.001,17788.0,5771.0,1.0
mu[2956],0.019,0.044,-0.063,0.105,0.0,0.001,18066.0,5132.0,1.0
mu[2957],-0.016,0.044,-0.097,0.068,0.0,0.001,17051.0,5789.0,1.0
mu[2958],0.079,0.046,-0.007,0.166,0.0,0.001,17728.0,5620.0,1.0
mu[2959],-0.09,0.045,-0.178,-0.007,0.0,0.001,19114.0,5332.0,1.0
mu[2960],0.333,0.043,0.252,0.414,0.0,0.001,19465.0,6425.0,1.0
mu[2961],-0.036,0.044,-0.115,0.048,0.0,0.001,18821.0,5714.0,1.0
mu[2962],-0.019,0.048,-0.105,0.073,0.0,0.001,14395.0,5511.0,1.0
mu[2963],-0.102,0.044,-0.183,-0.017,0.0,0.001,17122.0,5896.0,1.0
mu[2964],-0.017,0.044,-0.098,0.067,0.0,0.001,19265.0,5582.0,1.0
mu[2965],-0.112,0.047,-0.2,-0.025,0.0,0.001,16928.0,5870.0,1.0
mu[2966],0.26,0.052,0.16,0.356,0.0,0.001,14447.0,5922.0,1.0
mu[2967],0.007,0.044,-0.075,0.09,0.0,0.001,17677.0,5589.0,1.0
mu[2968],-0.044,0.043,-0.126,0.038,0.0,0.001,19053.0,5453.0,1.0
mu[2969],-0.082,0.043,-0.16,0.0,0.0,0.001,19182.0,5872.0,1.0
mu[2970],-0.109,0.044,-0.19,-0.025,0.0,0.001,18693.0,5599.0,1.0
mu[2971],-0.109,0.046,-0.193,-0.02,0.0,0.001,18782.0,5280.0,1.0
mu[2972],0.064,0.05,-0.027,0.159,0.0,0.001,16714.0,5763.0,1.0
mu[2973],-0.122,0.044,-0.206,-0.039,0.0,0.001,19145.0,5501.0,1.0
mu[2974],-0.026,0.044,-0.108,0.056,0.0,0.001,18611.0,5583.0,1.0
mu[2975],0.332,0.044,0.25,0.414,0.0,0.001,17967.0,5856.0,1.0
mu[2976],-0.137,0.046,-0.222,-0.053,0.0,0.001,19079.0,5632.0,1.0
mu[2977],0.099,0.045,0.017,0.186,0.0,0.001,18430.0,5918.0,1.0
mu[2978],-0.016,0.045,-0.103,0.064,0.0,0.001,20667.0,5110.0,1.0
mu[2979],-0.102,0.045,-0.187,-0.017,0.0,0.001,17920.0,5105.0,1.0
mu[2980],-0.16,0.044,-0.242,-0.079,0.0,0.001,18025.0,5393.0,1.0
mu[2981],-0.115,0.045,-0.2,-0.032,0.0,0.001,19337.0,5500.0,1.0
mu[2982],-0.137,0.043,-0.218,-0.055,0.0,0.001,20342.0,5313.0,1.0
mu[2983],-0.011,0.045,-0.097,0.072,0.0,0.001,16893.0,6157.0,1.0
mu[2984],-0.051,0.046,-0.14,0.032,0.0,0.001,18891.0,5765.0,1.0
mu[2985],0.067,0.046,-0.019,0.152,0.0,0.001,17316.0,5326.0,1.0
mu[2986],-0.04,0.044,-0.12,0.043,0.0,0.001,19839.0,5716.0,1.0
mu[2987],0.135,0.044,0.056,0.22,0.0,0.001,20251.0,5279.0,1.0
mu[2988],0.003,0.044,-0.08,0.083,0.0,0.001,18991.0,5513.0,1.0
mu[2989],0.177,0.045,0.096,0.259,0.0,0.001,17050.0,5446.0,1.0
mu[2990],-0.01,0.044,-0.092,0.072,0.0,0.001,19922.0,5896.0,1.0
mu[2991],-0.139,0.044,-0.222,-0.057,0.0,0.001,19410.0,5645.0,1.0
mu[2992],0.142,0.045,0.058,0.228,0.0,0.001,17405.0,5555.0,1.0
mu[2993],0.021,0.045,-0.061,0.11,0.0,0.001,19533.0,5554.0,1.0
mu[2994],-0.101,0.044,-0.181,-0.016,0.0,0.001,20404.0,5036.0,1.0
mu[2995],-0.039,0.043,-0.118,0.042,0.0,0.001,18145.0,5440.0,1.0
mu[2996],0.004,0.044,-0.079,0.088,0.0,0.001,21242.0,5367.0,1.0
mu[2997],-0.006,0.044,-0.087,0.077,0.0,0.001,19729.0,5914.0,1.0
mu[2998],-0.001,0.044,-0.081,0.084,0.0,0.001,19367.0,5522.0,1.0
mu[2999],-0.008,0.044,-0.09,0.074,0.0,0.001,19531.0,5606.0,1.0
mu[3000],0.002,0.044,-0.081,0.082,0.0,0.001,17911.0,5789.0,1.0
mu[3001],-0.045,0.046,-0.13,0.042,0.0,0.001,19832.0,5639.0,1.0
mu[3002],0.022,0.044,-0.06,0.106,0.0,0.001,18397.0,5717.0,1.0
mu[3003],0.076,0.044,-0.008,0.155,0.0,0.001,19742.0,5903.0,1.0
mu[3004],-0.11,0.045,-0.195,-0.026,0.0,0.001,16854.0,5792.0,1.0
mu[3005],-0.016,0.044,-0.095,0.068,0.0,0.001,16303.0,6032.0,1.0
mu[3006],0.045,0.046,-0.04,0.13,0.0,0.001,15045.0,5483.0,1.0
mu[3007],-0.001,0.043,-0.085,0.077,0.0,0.001,18832.0,6222.0,1.0
mu[3008],0.18,0.044,0.095,0.26,0.0,0.001,19017.0,5426.0,1.0
mu[3009],0.368,0.044,0.288,0.454,0.0,0.001,16468.0,5671.0,1.0
mu[3010],0.127,0.044,0.044,0.21,0.0,0.001,16587.0,5680.0,1.0
mu[3011],-0.033,0.046,-0.118,0.054,0.0,0.001,17309.0,5246.0,1.0
mu[3012],-0.035,0.046,-0.12,0.053,0.0,0.001,18785.0,5621.0,1.0
mu[3013],0.099,0.053,-0.002,0.199,0.0,0.001,15662.0,6401.0,1.0
mu[3014],-0.012,0.045,-0.095,0.072,0.0,0.001,20332.0,5725.0,1.0
mu[3015],-0.083,0.046,-0.172,0.001,0.0,0.001,18326.0,4998.0,1.0
mu[3016],-0.018,0.044,-0.099,0.067,0.0,0.001,17729.0,6086.0,1.0
mu[3017],-0.047,0.047,-0.136,0.039,0.0,0.001,16834.0,5609.0,1.0
mu[3018],-0.083,0.044,-0.166,0.001,0.0,0.001,20221.0,5961.0,1.0
mu[3019],0.043,0.047,-0.044,0.134,0.0,0.001,16609.0,6200.0,1.0
mu[3020],0.069,0.043,-0.013,0.151,0.0,0.001,18985.0,5547.0,1.0
mu[3021],0.005,0.043,-0.075,0.087,0.0,0.001,15378.0,5220.0,1.0
mu[3022],0.008,0.045,-0.078,0.092,0.0,0.001,18600.0,5779.0,1.0
mu[3023],0.004,0.045,-0.081,0.087,0.0,0.001,19260.0,5502.0,1.0
mu[3024],0.124,0.043,0.042,0.203,0.0,0.001,18919.0,5605.0,1.0
mu[3025],-0.04,0.044,-0.125,0.04,0.0,0.001,18986.0,5277.0,1.0
mu[3026],-0.119,0.044,-0.197,-0.032,0.0,0.001,18568.0,6169.0,1.0
mu[3027],-0.03,0.046,-0.115,0.059,0.0,0.001,18578.0,6139.0,1.0
mu[3028],-0.128,0.045,-0.212,-0.044,0.0,0.001,17394.0,5731.0,1.0
mu[3029],-0.032,0.045,-0.121,0.051,0.0,0.001,18270.0,4997.0,1.0
mu[3030],-0.069,0.046,-0.154,0.019,0.0,0.001,18729.0,6109.0,1.0
mu[3031],-0.174,0.045,-0.255,-0.085,0.0,0.001,19673.0,5545.0,1.0
mu[3032],0.262,0.044,0.179,0.342,0.0,0.001,17922.0,5720.0,1.0
mu[3033],-0.034,0.044,-0.119,0.049,0.0,0.001,18362.0,5509.0,1.0
mu[3034],-0.041,0.044,-0.122,0.045,0.0,0.001,20452.0,5863.0,1.0
mu[3035],-0.092,0.044,-0.175,-0.009,0.0,0.001,19190.0,4868.0,1.0
mu[3036],-0.078,0.044,-0.16,0.008,0.0,0.001,19067.0,5453.0,1.0
mu[3037],-0.067,0.044,-0.152,0.014,0.0,0.001,21026.0,5647.0,1.0
mu[3038],-0.044,0.043,-0.126,0.037,0.0,0.001,19578.0,5845.0,1.0
mu[3039],-0.129,0.045,-0.214,-0.045,0.0,0.001,16306.0,5487.0,1.0
mu[3040],0.021,0.044,-0.059,0.106,0.0,0.001,19906.0,5743.0,1.0
mu[3041],-0.084,0.044,-0.164,0.0,0.0,0.001,19180.0,5880.0,1.0
mu[3042],-0.079,0.043,-0.161,0.0,0.0,0.001,16939.0,5924.0,1.0
mu[3043],-0.156,0.046,-0.237,-0.064,0.0,0.001,19143.0,5674.0,1.0
mu[3044],-0.073,0.044,-0.154,0.011,0.0,0.001,17193.0,5774.0,1.0
mu[3045],0.028,0.043,-0.055,0.109,0.0,0.001,17234.0,5149.0,1.0
mu[3046],0.003,0.046,-0.088,0.088,0.0,0.001,18600.0,6087.0,1.0
mu[3047],-0.147,0.044,-0.229,-0.062,0.0,0.001,20214.0,5424.0,1.0
mu[3048],-0.008,0.043,-0.088,0.076,0.0,0.001,17803.0,6660.0,1.0
mu[3049],0.055,0.043,-0.027,0.136,0.0,0.001,16105.0,6459.0,1.0
mu[3050],-0.004,0.049,-0.096,0.087,0.0,0.001,16948.0,6456.0,1.0
mu[3051],-0.043,0.043,-0.126,0.036,0.0,0.001,17193.0,5695.0,1.0
mu[3052],-0.077,0.045,-0.164,0.005,0.0,0.001,17733.0,6271.0,1.0
mu[3053],0.025,0.044,-0.057,0.106,0.0,0.001,18101.0,6380.0,1.0
mu[3054],-0.062,0.044,-0.147,0.017,0.0,0.001,17901.0,6270.0,1.0
mu[3055],-0.084,0.044,-0.165,-0.002,0.0,0.001,16518.0,6337.0,1.0
mu[3056],-0.068,0.044,-0.147,0.018,0.0,0.001,17175.0,6364.0,1.0
mu[3057],-0.116,0.046,-0.205,-0.03,0.0,0.001,14792.0,5592.0,1.0
mu[3058],0.036,0.044,-0.044,0.119,0.0,0.001,18082.0,5969.0,1.0
mu[3059],-0.081,0.045,-0.165,0.002,0.0,0.001,18047.0,6133.0,1.0
mu[3060],0.168,0.067,0.039,0.294,0.001,0.001,12493.0,7261.0,1.0
mu[3061],0.041,0.043,-0.038,0.123,0.0,0.001,18529.0,5828.0,1.0
mu[3062],-0.079,0.043,-0.161,-0.001,0.0,0.001,17851.0,6175.0,1.0
mu[3063],0.137,0.043,0.059,0.218,0.0,0.001,18044.0,5578.0,1.0
mu[3064],-0.047,0.043,-0.127,0.033,0.0,0.0,16232.0,6416.0,1.0
mu[3065],-0.15,0.045,-0.231,-0.062,0.0,0.001,18140.0,6202.0,1.0
mu[3066],-0.001,0.046,-0.087,0.09,0.0,0.001,17245.0,6430.0,1.0
mu[3067],-0.063,0.045,-0.146,0.022,0.0,0.001,17409.0,6554.0,1.0
mu[3068],-0.025,0.044,-0.11,0.055,0.0,0.001,16897.0,5872.0,1.0
mu[3069],0.191,0.042,0.11,0.269,0.0,0.0,18041.0,6416.0,1.0
mu[3070],0.134,0.044,0.052,0.215,0.0,0.001,17039.0,6414.0,1.0
mu[3071],0.149,0.053,0.05,0.249,0.0,0.001,15134.0,6852.0,1.0
mu[3072],0.036,0.043,-0.044,0.115,0.0,0.001,18161.0,6023.0,1.0
mu[3073],-0.082,0.045,-0.164,0.005,0.0,0.001,18805.0,6189.0,1.0
mu[3074],-0.003,0.045,-0.087,0.083,0.0,0.001,16916.0,6461.0,1.0
mu[3075],-0.08,0.044,-0.161,0.007,0.0,0.001,18337.0,5830.0,1.0
mu[3076],-0.054,0.044,-0.137,0.027,0.0,0.001,18410.0,5775.0,1.0
mu[3077],0.118,0.043,0.038,0.198,0.0,0.0,18703.0,6701.0,1.0
mu[3078],-0.04,0.046,-0.127,0.045,0.0,0.001,18432.0,6008.0,1.0
mu[3079],-0.066,0.044,-0.149,0.017,0.0,0.001,16491.0,5877.0,1.0
mu[3080],-0.08,0.044,-0.161,0.007,0.0,0.001,15740.0,5874.0,1.0
mu[3081],0.087,0.045,0.001,0.169,0.0,0.001,17020.0,5812.0,1.0
mu[3082],0.043,0.043,-0.038,0.123,0.0,0.001,16415.0,6211.0,1.0
mu[3083],0.014,0.044,-0.069,0.098,0.0,0.001,15413.0,6188.0,1.0
mu[3084],-0.02,0.044,-0.106,0.06,0.0,0.001,16728.0,6002.0,1.0
mu[3085],0.073,0.045,-0.014,0.156,0.0,0.001,16331.0,5850.0,1.0
mu[3086],-0.095,0.044,-0.178,-0.01,0.0,0.001,17022.0,5844.0,1.0
mu[3087],0.33,0.043,0.247,0.408,0.0,0.0,16077.0,6515.0,1.0
mu[3088],-0.039,0.044,-0.118,0.046,0.0,0.001,18715.0,6481.0,1.0
mu[3089],-0.019,0.048,-0.11,0.071,0.0,0.001,16682.0,6395.0,1.0
mu[3090],-0.107,0.045,-0.191,-0.026,0.0,0.001,16130.0,6115.0,1.0
mu[3091],-0.019,0.044,-0.101,0.062,0.0,0.001,16762.0,6336.0,1.0
mu[3092],-0.117,0.046,-0.204,-0.03,0.0,0.001,17262.0,6273.0,1.0
mu[3093],0.262,0.052,0.165,0.36,0.0,0.001,15361.0,7223.0,1.0
mu[3094],0.005,0.043,-0.077,0.086,0.0,0.001,15924.0,5861.0,1.0
mu[3095],-0.047,0.043,-0.128,0.032,0.0,0.001,15872.0,5672.0,1.0
mu[3096],-0.085,0.043,-0.166,-0.004,0.0,0.001,17766.0,6209.0,1.0
mu[3097],-0.113,0.043,-0.195,-0.031,0.0,0.001,17298.0,5573.0,1.0
mu[3098],-0.114,0.045,-0.198,-0.028,0.0,0.001,16002.0,6201.0,1.0
mu[3099],0.064,0.048,-0.028,0.153,0.0,0.001,15063.0,6734.0,1.0
mu[3100],-0.125,0.043,-0.207,-0.046,0.0,0.001,17811.0,6104.0,1.0
mu[3101],-0.029,0.043,-0.11,0.052,0.0,0.001,16578.0,5553.0,1.0
mu[3102],0.329,0.044,0.248,0.415,0.0,0.001,17245.0,6564.0,1.0
mu[3103],-0.143,0.045,-0.231,-0.061,0.0,0.001,16711.0,5841.0,1.0
mu[3104],0.095,0.045,0.007,0.177,0.0,0.001,15828.0,5861.0,1.0
mu[3105],-0.018,0.043,-0.103,0.059,0.0,0.0,18880.0,6558.0,1.0
mu[3106],-0.106,0.045,-0.191,-0.025,0.0,0.001,17872.0,5451.0,1.0
mu[3107],-0.164,0.044,-0.249,-0.084,0.0,0.001,16432.0,6175.0,1.0
mu[3108],-0.117,0.044,-0.195,-0.029,0.0,0.001,17469.0,6014.0,1.0
mu[3109],-0.14,0.043,-0.224,-0.061,0.0,0.001,18184.0,5917.0,1.0
mu[3110],-0.013,0.044,-0.094,0.071,0.0,0.001,16728.0,6264.0,1.0
mu[3111],-0.057,0.046,-0.145,0.026,0.0,0.001,16051.0,5380.0,1.0
mu[3112],0.066,0.046,-0.021,0.15,0.0,0.001,17115.0,6633.0,1.0
mu[3113],-0.042,0.043,-0.122,0.041,0.0,0.001,16868.0,6315.0,1.0
mu[3114],0.133,0.043,0.053,0.217,0.0,0.001,18131.0,5788.0,1.0
mu[3115],-0.001,0.043,-0.08,0.081,0.0,0.001,17147.0,6252.0,1.0
mu[3116],0.175,0.044,0.096,0.26,0.0,0.001,18775.0,6456.0,1.0
mu[3117],-0.013,0.044,-0.099,0.066,0.0,0.001,17422.0,5764.0,1.0
mu[3118],-0.142,0.043,-0.228,-0.065,0.0,0.001,19049.0,5769.0,1.0
mu[3119],0.141,0.046,0.059,0.232,0.0,0.001,17642.0,6314.0,1.0
mu[3120],0.016,0.045,-0.069,0.099,0.0,0.001,17022.0,6172.0,1.0
mu[3121],-0.106,0.044,-0.186,-0.022,0.0,0.001,16564.0,5773.0,1.0
mu[3122],-0.042,0.043,-0.118,0.045,0.0,0.001,17556.0,6013.0,1.0
mu[3123],0.0,0.043,-0.08,0.08,0.0,0.0,18351.0,6360.0,1.0
mu[3124],-0.009,0.044,-0.093,0.074,0.0,0.001,17780.0,4794.0,1.0
mu[3125],-0.003,0.044,-0.082,0.081,0.0,0.001,18343.0,5952.0,1.0
mu[3126],-0.012,0.044,-0.098,0.069,0.0,0.001,17217.0,6424.0,1.0
mu[3127],-0.001,0.043,-0.083,0.081,0.0,0.001,16820.0,6392.0,1.0
mu[3128],-0.051,0.046,-0.134,0.038,0.0,0.001,15717.0,6292.0,1.0
mu[3129],0.017,0.045,-0.067,0.101,0.0,0.001,16838.0,5595.0,1.0
mu[3130],0.072,0.044,-0.009,0.156,0.0,0.001,17017.0,6186.0,1.0
mu[3131],-0.115,0.045,-0.197,-0.029,0.0,0.001,14370.0,6259.0,1.0
mu[3132],-0.017,0.044,-0.098,0.067,0.0,0.001,17524.0,5941.0,1.0
mu[3133],0.043,0.045,-0.039,0.131,0.0,0.001,16744.0,6354.0,1.0
mu[3134],-0.005,0.044,-0.093,0.073,0.0,0.001,17600.0,5817.0,1.0
mu[3135],0.176,0.045,0.094,0.261,0.0,0.001,17281.0,5364.0,1.0
mu[3136],0.365,0.044,0.284,0.448,0.0,0.0,16644.0,6650.0,1.0
mu[3137],0.125,0.044,0.044,0.205,0.0,0.001,15694.0,5558.0,1.0
mu[3138],-0.038,0.046,-0.126,0.048,0.0,0.001,15949.0,5872.0,1.0
mu[3139],-0.041,0.046,-0.126,0.046,0.0,0.001,16226.0,6171.0,1.0
mu[3140],0.101,0.053,0.0,0.199,0.0,0.001,14838.0,6662.0,1.0
mu[3141],-0.014,0.044,-0.094,0.073,0.0,0.001,17625.0,6178.0,1.0
mu[3142],-0.088,0.045,-0.173,-0.004,0.0,0.001,15383.0,5798.0,1.0
mu[3143],-0.023,0.045,-0.106,0.061,0.0,0.001,15894.0,5819.0,1.0
mu[3144],-0.053,0.047,-0.144,0.029,0.0,0.001,15986.0,6026.0,1.0
mu[3145],-0.087,0.044,-0.169,-0.005,0.0,0.001,18074.0,6151.0,1.0
mu[3146],0.043,0.047,-0.046,0.131,0.0,0.001,16028.0,6116.0,1.0
mu[3147],0.066,0.043,-0.015,0.146,0.0,0.001,16990.0,6555.0,1.0
mu[3148],0.001,0.043,-0.079,0.085,0.0,0.001,15353.0,5967.0,1.0
mu[3149],0.003,0.044,-0.079,0.087,0.0,0.001,17223.0,6263.0,1.0
mu[3150],0.002,0.045,-0.083,0.084,0.0,0.001,17844.0,5882.0,1.0
mu[3151],0.121,0.044,0.036,0.2,0.0,0.001,18193.0,6538.0,1.0
mu[3152],-0.043,0.043,-0.124,0.038,0.0,0.001,18598.0,6538.0,1.0
mu[3153],-0.124,0.044,-0.205,-0.037,0.0,0.001,16604.0,6122.0,1.0
mu[3154],-0.036,0.046,-0.123,0.05,0.0,0.001,14522.0,5790.0,1.0
mu[3155],-0.134,0.046,-0.222,-0.049,0.0,0.001,15856.0,5711.0,1.0
mu[3156],-0.034,0.045,-0.117,0.05,0.0,0.001,18853.0,5736.0,1.0
mu[3157],-0.075,0.046,-0.156,0.015,0.0,0.001,15943.0,6139.0,1.0
mu[3158],-0.178,0.044,-0.261,-0.096,0.0,0.001,18498.0,5994.0,1.0
mu[3159],0.259,0.044,0.178,0.342,0.0,0.001,18072.0,6095.0,1.0
mu[3160],-0.038,0.043,-0.122,0.042,0.0,0.001,17713.0,6209.0,1.0
mu[3161],-0.045,0.045,-0.127,0.04,0.0,0.001,19298.0,6234.0,1.0
mu[3162],-0.096,0.044,-0.174,-0.011,0.0,0.001,17024.0,6281.0,1.0
mu[3163],-0.081,0.043,-0.167,-0.004,0.0,0.001,16653.0,6300.0,1.0
mu[3164],-0.071,0.044,-0.156,0.009,0.0,0.001,18053.0,5489.0,1.0
mu[3165],-0.047,0.044,-0.131,0.032,0.0,0.001,17402.0,5813.0,1.0
mu[3166],-0.13,0.045,-0.218,-0.049,0.0,0.001,16398.0,5721.0,1.0
