,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
mu[205],-0.032,0.058,-0.142,0.077,0.0,0.001,18113.0,5673.0,1.0
mu[206],-0.019,0.054,-0.116,0.09,0.0,0.001,20157.0,5445.0,1.0
mu[207],-0.044,0.069,-0.173,0.085,0.001,0.001,15384.0,6376.0,1.0
mu[208],-0.036,0.061,-0.15,0.082,0.0,0.001,17079.0,5852.0,1.0
mu[209],-0.025,0.055,-0.127,0.08,0.0,0.001,19922.0,5485.0,1.0
mu[210],-0.04,0.064,-0.155,0.087,0.001,0.001,16294.0,5970.0,1.0
mu[211],-0.005,0.062,-0.123,0.113,0.0,0.001,16997.0,5940.0,1.0
mu[212],-0.001,0.066,-0.123,0.127,0.001,0.001,15967.0,5946.0,1.0
mu[213],-0.029,0.056,-0.136,0.076,0.0,0.001,18994.0,5826.0,1.0
mu[214],-0.029,0.056,-0.133,0.077,0.0,0.001,19156.0,5716.0,1.0
mu[215],-0.017,0.055,-0.12,0.088,0.0,0.001,19895.0,5257.0,1.0
mu[216],-0.013,0.056,-0.116,0.099,0.0,0.001,19121.0,5508.0,1.0
mu[217],-0.044,0.069,-0.173,0.085,0.001,0.001,15384.0,6376.0,1.0
mu[218],-0.043,0.068,-0.17,0.085,0.001,0.001,15527.0,6246.0,1.0
mu[219],0.025,0.103,-0.171,0.216,0.001,0.001,12310.0,6353.0,1.0
mu[220],-0.013,0.056,-0.116,0.099,0.0,0.001,19121.0,5508.0,1.0
mu[221],-0.041,0.066,-0.165,0.083,0.001,0.001,15905.0,6115.0,1.0
mu[222],-0.034,0.059,-0.148,0.076,0.0,0.001,17675.0,5721.0,1.0
mu[223],-0.049,0.075,-0.189,0.094,0.001,0.001,14593.0,6318.0,1.0
mu[224],-0.032,0.058,-0.142,0.077,0.0,0.001,18113.0,5673.0,1.0
mu[225],0.007,0.076,-0.141,0.146,0.001,0.001,14406.0,6099.0,1.0
mu[226],-0.018,0.055,-0.119,0.089,0.0,0.001,20041.0,5292.0,1.0
mu[227],-0.022,0.054,-0.121,0.085,0.0,0.001,20168.0,5329.0,1.0
mu[228],-0.039,0.064,-0.153,0.087,0.001,0.001,16365.0,5923.0,1.0
mu[229],-0.005,0.062,-0.123,0.111,0.0,0.001,17137.0,5806.0,1.0
mu[230],-0.013,0.056,-0.116,0.099,0.0,0.001,19121.0,5508.0,1.0
mu[231],-0.017,0.055,-0.12,0.088,0.0,0.001,19895.0,5257.0,1.0
mu[232],-0.036,0.061,-0.15,0.082,0.0,0.001,17079.0,5852.0,1.0
mu[233],-0.048,0.074,-0.182,0.094,0.001,0.001,14791.0,6361.0,1.0
mu[234],-0.042,0.067,-0.166,0.084,0.001,0.001,15803.0,6091.0,1.0
mu[235],-0.005,0.063,-0.122,0.115,0.0,0.001,16891.0,5861.0,1.0
mu[236],-0.047,0.072,-0.179,0.092,0.001,0.001,14959.0,6366.0,1.0
mu[237],-0.029,0.056,-0.135,0.076,0.0,0.001,19040.0,5781.0,1.0
mu[238],-0.013,0.056,-0.118,0.096,0.0,0.001,19206.0,5488.0,1.0
mu[239],-0.032,0.058,-0.142,0.077,0.0,0.001,18113.0,5673.0,1.0
mu[240],-0.036,0.061,-0.15,0.082,0.0,0.001,17079.0,5852.0,1.0
mu[241],-0.025,0.055,-0.127,0.08,0.0,0.001,19922.0,5485.0,1.0
mu[242],-0.021,0.054,-0.118,0.088,0.0,0.001,20189.0,5330.0,1.0
mu[243],-0.029,0.056,-0.133,0.077,0.0,0.001,19156.0,5716.0,1.0
mu[244],-0.025,0.055,-0.127,0.08,0.0,0.001,19922.0,5485.0,1.0
mu[245],-0.005,0.062,-0.123,0.113,0.0,0.001,16997.0,5940.0,1.0
mu[246],-0.031,0.057,-0.138,0.078,0.0,0.001,18526.0,5721.0,1.0
mu[247],-0.025,0.055,-0.126,0.081,0.0,0.001,19811.0,5523.0,1.0
mu[248],-0.014,0.056,-0.122,0.091,0.0,0.001,19397.0,5429.0,1.0
mu[249],-0.043,0.068,-0.167,0.085,0.001,0.001,15672.0,6165.0,1.0
mu[250],-0.03,0.057,-0.135,0.078,0.0,0.001,18814.0,5830.0,1.0
mu[251],-0.027,0.055,-0.133,0.077,0.0,0.001,19462.0,5568.0,1.0
mu[252],-0.048,0.074,-0.185,0.093,0.001,0.001,14730.0,6369.0,1.0
mu[253],-0.032,0.058,-0.142,0.077,0.0,0.001,18113.0,5673.0,1.0
mu[254],-0.015,0.056,-0.121,0.091,0.0,0.001,14816.0,5545.0,1.0
mu[255],-0.014,0.054,-0.118,0.084,0.0,0.001,15020.0,5403.0,1.0
mu[256],-0.019,0.08,-0.174,0.132,0.001,0.001,13427.0,6275.0,1.0
mu[257],-0.013,0.056,-0.117,0.092,0.0,0.001,14564.0,5553.0,1.0
mu[258],-0.012,0.059,-0.123,0.1,0.001,0.001,13991.0,6042.0,1.0
mu[259],-0.015,0.055,-0.119,0.086,0.0,0.001,14962.0,5472.0,1.0
mu[260],-0.013,0.054,-0.114,0.088,0.0,0.001,14885.0,5521.0,1.0
mu[261],-0.015,0.057,-0.122,0.093,0.0,0.001,14715.0,5614.0,1.0
mu[262],-0.012,0.06,-0.123,0.101,0.001,0.001,13934.0,6044.0,1.0
mu[263],-0.01,0.07,-0.138,0.124,0.001,0.001,13229.0,6418.0,1.0
mu[264],-0.016,0.061,-0.134,0.094,0.001,0.001,14418.0,5720.0,1.0
mu[265],-0.016,0.06,-0.131,0.094,0.0,0.001,14486.0,5684.0,1.0
mu[266],-0.025,0.151,-0.319,0.257,0.001,0.002,12229.0,6591.0,1.0
mu[267],-0.015,0.056,-0.117,0.092,0.0,0.001,14896.0,5395.0,1.0
mu[268],-0.013,0.054,-0.113,0.089,0.0,0.001,14945.0,5499.0,1.0
mu[269],-0.014,0.054,-0.118,0.083,0.0,0.001,15042.0,5355.0,1.0
mu[270],-0.015,0.055,-0.12,0.086,0.0,0.001,14959.0,5433.0,1.0
mu[271],-0.011,0.064,-0.126,0.118,0.001,0.001,13801.0,6215.0,1.0
mu[272],-0.018,0.071,-0.152,0.118,0.001,0.001,13779.0,5954.0,1.0
mu[273],-0.011,0.065,-0.127,0.119,0.001,0.001,13701.0,6267.0,1.0
mu[274],-0.015,0.056,-0.118,0.093,0.0,0.001,14841.0,5459.0,1.0
mu[275],-0.014,0.054,-0.118,0.084,0.0,0.001,15022.0,5429.0,1.0
mu[276],-0.015,0.056,-0.117,0.093,0.0,0.001,14845.0,5454.0,1.0
mu[277],-0.021,0.1,-0.21,0.169,0.001,0.001,13069.0,6423.0,1.0
mu[278],-0.014,0.054,-0.112,0.089,0.0,0.001,15070.0,5268.0,1.0
mu[279],-0.015,0.056,-0.118,0.092,0.0,0.001,14864.0,5375.0,1.0
mu[280],-0.017,0.065,-0.141,0.104,0.001,0.001,14099.0,5803.0,1.0
mu[281],-0.015,0.056,-0.116,0.093,0.0,0.001,14878.0,5395.0,1.0
mu[282],-0.014,0.054,-0.119,0.084,0.0,0.001,15015.0,5414.0,1.0
mu[283],-0.014,0.054,-0.115,0.086,0.0,0.001,14968.0,5498.0,1.0
mu[284],-0.017,0.069,-0.154,0.109,0.001,0.001,13854.0,5925.0,1.0
mu[285],-0.011,0.062,-0.121,0.112,0.001,0.001,13765.0,6100.0,1.0
mu[286],-0.012,0.057,-0.114,0.098,0.0,0.001,14400.0,5694.0,1.0
mu[287],-0.014,0.054,-0.116,0.085,0.0,0.001,15059.0,5405.0,1.0
mu[288],-0.014,0.054,-0.118,0.083,0.0,0.001,15048.0,5384.0,1.0
mu[289],-0.012,0.06,-0.125,0.1,0.001,0.001,13931.0,6044.0,1.0
mu[290],-0.013,0.055,-0.113,0.094,0.0,0.001,14648.0,5373.0,1.0
mu[291],-0.01,0.068,-0.134,0.123,0.001,0.001,13356.0,6363.0,1.0
mu[292],-0.011,0.062,-0.124,0.11,0.001,0.001,14167.0,6174.0,1.0
mu[293],-0.014,0.054,-0.118,0.084,0.0,0.001,15020.0,5429.0,1.0
mu[294],-0.015,0.056,-0.116,0.093,0.0,0.001,14878.0,5395.0,1.0
mu[295],-0.018,0.077,-0.168,0.126,0.001,0.001,13534.0,6198.0,1.0
mu[296],-0.012,0.06,-0.125,0.101,0.001,0.001,13909.0,5995.0,1.0
mu[297],-0.016,0.06,-0.132,0.093,0.0,0.001,14506.0,5707.0,1.0
mu[298],-0.01,0.072,-0.14,0.129,0.001,0.001,13081.0,6413.0,1.0
mu[299],-0.02,0.095,-0.209,0.157,0.001,0.001,13115.0,6317.0,1.0
mu[300],-0.015,0.057,-0.118,0.097,0.0,0.001,14751.0,5615.0,1.0
mu[301],-0.014,0.054,-0.119,0.083,0.0,0.001,15048.0,5365.0,1.0
mu[302],-0.014,0.054,-0.114,0.087,0.0,0.001,14994.0,5498.0,1.0
mu[303],-0.013,0.056,-0.117,0.092,0.0,0.001,14577.0,5573.0,1.0
mu[304],-0.01,0.069,-0.133,0.126,0.001,0.001,13324.0,6379.0,1.0
mu[305],-0.019,0.083,-0.188,0.13,0.001,0.001,13337.0,6354.0,1.0
mu[306],-0.014,0.054,-0.112,0.088,0.0,0.001,15063.0,5232.0,1.0
mu[307],-0.014,0.054,-0.117,0.084,0.0,0.001,15062.0,5234.0,1.0
mu[308],-0.014,0.054,-0.112,0.088,0.0,0.001,15063.0,5232.0,1.0
mu[309],-0.011,0.067,-0.132,0.122,0.001,0.001,13446.0,6333.0,1.0
mu[310],-0.012,0.057,-0.125,0.091,0.0,0.001,14245.0,5543.0,1.0
mu[311],-0.015,0.057,-0.121,0.093,0.0,0.001,14754.0,5636.0,1.0
mu[312],-0.013,0.056,-0.114,0.098,0.0,0.001,14423.0,5744.0,1.0
mu[313],-0.012,0.059,-0.124,0.097,0.0,0.001,14034.0,5923.0,1.0
mu[314],-0.016,0.059,-0.125,0.096,0.0,0.001,14601.0,5709.0,1.0
mu[315],-0.013,0.054,-0.115,0.089,0.0,0.001,14855.0,5421.0,1.0
mu[316],-0.016,0.061,-0.136,0.096,0.001,0.001,14348.0,5712.0,1.0
mu[317],-0.01,0.069,-0.133,0.126,0.001,0.001,13313.0,6310.0,1.0
mu[318],-0.017,0.068,-0.152,0.108,0.001,0.001,13878.0,5951.0,1.0
mu[319],-0.015,0.055,-0.117,0.091,0.0,0.001,14905.0,5364.0,1.0
mu[320],-0.015,0.056,-0.116,0.092,0.0,0.001,14892.0,5395.0,1.0
mu[321],-0.013,0.054,-0.113,0.089,0.0,0.001,14879.0,5521.0,1.0
mu[322],-0.016,0.058,-0.121,0.097,0.0,0.001,14659.0,5708.0,1.0
mu[323],-0.013,0.054,-0.113,0.089,0.0,0.001,14879.0,5521.0,1.0
mu[324],-0.015,0.056,-0.116,0.092,0.0,0.001,14892.0,5395.0,1.0
mu[325],-0.017,0.069,-0.153,0.109,0.001,0.001,13863.0,5934.0,1.0
mu[326],-0.012,0.061,-0.125,0.103,0.001,0.001,13867.0,5995.0,1.0
mu[327],-0.012,0.061,-0.125,0.103,0.001,0.001,13867.0,5995.0,1.0
mu[328],-0.014,0.054,-0.112,0.088,0.0,0.001,15063.0,5232.0,1.0
mu[329],-0.014,0.054,-0.115,0.086,0.0,0.001,15050.0,5301.0,1.0
mu[330],-0.015,0.055,-0.119,0.086,0.0,0.001,14966.0,5472.0,1.0
mu[331],-0.015,0.055,-0.119,0.086,0.0,0.001,14962.0,5472.0,1.0
mu[332],-0.012,0.058,-0.123,0.094,0.0,0.001,14188.0,5612.0,1.0
mu[333],-0.014,0.054,-0.118,0.083,0.0,0.001,15055.0,5405.0,1.0
mu[334],-0.01,0.068,-0.134,0.123,0.001,0.001,13356.0,6363.0,1.0
mu[335],-0.012,0.061,-0.125,0.103,0.001,0.001,13867.0,5995.0,1.0
mu[336],-0.013,0.054,-0.113,0.089,0.0,0.001,14879.0,5521.0,1.0
mu[337],-0.011,0.064,-0.123,0.117,0.001,0.001,13897.0,6256.0,1.0
mu[338],-0.016,0.061,-0.134,0.096,0.001,0.001,14383.0,5638.0,1.0
mu[339],-0.017,0.065,-0.142,0.102,0.001,0.001,14108.0,5825.0,1.0
mu[340],-0.013,0.056,-0.114,0.096,0.0,0.001,14513.0,5628.0,1.0
mu[341],-0.013,0.056,-0.117,0.092,0.0,0.001,14564.0,5553.0,1.0
mu[342],-0.014,0.054,-0.119,0.084,0.0,0.001,15020.0,5393.0,1.0
mu[343],-0.015,0.056,-0.116,0.092,0.0,0.001,14892.0,5395.0,1.0
mu[344],-0.01,0.068,-0.134,0.123,0.001,0.001,13356.0,6363.0,1.0
mu[345],-0.011,0.067,-0.132,0.122,0.001,0.001,13446.0,6333.0,1.0
mu[346],-0.021,0.099,-0.209,0.168,0.001,0.001,13076.0,6383.0,1.0
mu[347],-0.015,0.056,-0.116,0.092,0.0,0.001,14892.0,5395.0,1.0
mu[348],-0.011,0.065,-0.127,0.119,0.001,0.001,13682.0,6241.0,1.0
mu[349],-0.012,0.059,-0.124,0.097,0.0,0.001,14057.0,5900.0,1.0
mu[350],-0.01,0.074,-0.144,0.134,0.001,0.001,12932.0,6332.0,1.0
mu[351],-0.012,0.058,-0.123,0.094,0.0,0.001,14188.0,5612.0,1.0
mu[352],-0.018,0.073,-0.158,0.123,0.001,0.001,13651.0,6111.0,1.0
mu[353],-0.014,0.054,-0.118,0.084,0.0,0.001,15044.0,5472.0,1.0
mu[354],-0.014,0.054,-0.115,0.086,0.0,0.001,15049.0,5357.0,1.0
mu[355],-0.011,0.063,-0.122,0.117,0.001,0.001,13943.0,6304.0,1.0
mu[356],-0.016,0.061,-0.134,0.094,0.001,0.001,14410.0,5711.0,1.0
mu[357],-0.015,0.056,-0.116,0.092,0.0,0.001,14892.0,5395.0,1.0
mu[358],-0.014,0.054,-0.119,0.084,0.0,0.001,15020.0,5393.0,1.0
mu[359],-0.012,0.061,-0.125,0.103,0.001,0.001,13867.0,5995.0,1.0
mu[360],-0.01,0.072,-0.14,0.132,0.001,0.001,13038.0,6359.0,1.0
mu[361],-0.011,0.066,-0.132,0.117,0.001,0.001,13613.0,6294.0,1.0
mu[362],-0.016,0.061,-0.135,0.097,0.001,0.001,14350.0,5712.0,1.0
mu[363],-0.01,0.071,-0.14,0.128,0.001,0.001,13112.0,6414.0,1.0
mu[364],-0.013,0.056,-0.116,0.093,0.0,0.001,14530.0,5553.0,1.0
mu[365],-0.015,0.056,-0.117,0.091,0.0,0.001,14892.0,5393.0,1.0
mu[366],-0.012,0.058,-0.123,0.094,0.0,0.001,14188.0,5612.0,1.0
mu[367],-0.012,0.061,-0.125,0.103,0.001,0.001,13867.0,5995.0,1.0
mu[368],-0.013,0.054,-0.113,0.089,0.0,0.001,14879.0,5521.0,1.0
mu[369],-0.014,0.054,-0.112,0.088,0.0,0.001,15063.0,5232.0,1.0
mu[370],-0.013,0.056,-0.117,0.092,0.0,0.001,14564.0,5553.0,1.0
mu[371],-0.013,0.054,-0.113,0.089,0.0,0.001,14879.0,5521.0,1.0
mu[372],-0.016,0.061,-0.134,0.096,0.001,0.001,14383.0,5638.0,1.0
mu[373],-0.012,0.057,-0.115,0.099,0.0,0.001,14344.0,5688.0,1.0
mu[374],-0.013,0.054,-0.115,0.088,0.0,0.001,14836.0,5442.0,1.0
mu[375],-0.015,0.055,-0.117,0.09,0.0,0.001,14918.0,5355.0,1.0
mu[376],-0.011,0.067,-0.131,0.12,0.001,0.001,13548.0,6319.0,1.0
mu[377],-0.013,0.056,-0.118,0.093,0.0,0.001,14468.0,5628.0,1.0
mu[378],-0.013,0.055,-0.114,0.092,0.0,0.001,14704.0,5331.0,1.0
mu[379],-0.01,0.073,-0.143,0.131,0.001,0.001,13008.0,6385.0,1.0
mu[380],-0.012,0.058,-0.123,0.094,0.0,0.001,14188.0,5612.0,1.0
mu[381],-0.008,0.056,-0.114,0.096,0.0,0.001,16686.0,6275.0,1.0
mu[382],-0.01,0.054,-0.107,0.096,0.0,0.001,17478.0,5882.0,1.0
mu[383],-0.0,0.077,-0.139,0.146,0.001,0.001,14123.0,6636.0,1.0
mu[384],-0.014,0.055,-0.117,0.09,0.0,0.001,18134.0,6231.0,1.0
mu[385],-0.016,0.059,-0.124,0.098,0.0,0.001,17201.0,6429.0,1.0
mu[386],-0.009,0.054,-0.112,0.093,0.0,0.001,17183.0,6227.0,1.0
mu[387],-0.012,0.054,-0.107,0.097,0.0,0.001,18158.0,6203.0,1.0
mu[388],-0.008,0.056,-0.114,0.098,0.0,0.001,16458.0,6229.0,1.0
mu[389],-0.016,0.059,-0.125,0.099,0.0,0.001,17096.0,6465.0,1.0
mu[390],-0.019,0.069,-0.149,0.112,0.001,0.001,15737.0,6984.0,1.0
mu[391],-0.006,0.059,-0.115,0.106,0.0,0.001,15740.0,6348.0,1.0
mu[392],-0.007,0.059,-0.114,0.105,0.0,0.001,15888.0,6320.0,1.0
mu[393],0.015,0.144,-0.26,0.279,0.001,0.002,12944.0,7100.0,1.0
mu[394],-0.009,0.055,-0.111,0.096,0.0,0.001,16917.0,6302.0,1.0
mu[395],-0.012,0.054,-0.106,0.097,0.0,0.001,18139.0,6155.0,1.0
mu[396],-0.011,0.054,-0.107,0.095,0.0,0.001,17711.0,5945.0,1.0
mu[397],-0.009,0.054,-0.112,0.093,0.0,0.001,17178.0,6193.0,1.0
mu[398],-0.018,0.064,-0.139,0.103,0.0,0.001,16381.0,6631.0,1.0
mu[399],-0.003,0.068,-0.131,0.123,0.001,0.001,14566.0,6372.0,1.0
mu[400],-0.018,0.064,-0.143,0.102,0.001,0.001,16280.0,6690.0,1.0
mu[401],-0.008,0.055,-0.112,0.097,0.0,0.001,16750.0,6241.0,1.0
mu[402],-0.01,0.054,-0.107,0.095,0.0,0.001,17530.0,5976.0,1.0
mu[403],-0.008,0.055,-0.112,0.097,0.0,0.001,16757.0,6241.0,1.0
mu[404],0.004,0.096,-0.175,0.18,0.001,0.001,13740.0,6799.0,1.0
mu[405],-0.011,0.053,-0.108,0.095,0.0,0.001,17925.0,5905.0,1.0
mu[406],-0.008,0.055,-0.113,0.095,0.0,0.001,16809.0,6301.0,1.0
mu[407],-0.005,0.063,-0.124,0.112,0.001,0.001,15104.0,6268.0,1.0
mu[408],-0.009,0.055,-0.112,0.096,0.0,0.001,16845.0,6292.0,1.0
mu[409],-0.01,0.054,-0.107,0.096,0.0,0.001,17418.0,5837.0,1.0
mu[410],-0.012,0.054,-0.104,0.099,0.0,0.001,18106.0,6078.0,1.0
mu[411],-0.003,0.067,-0.132,0.117,0.001,0.001,14701.0,6428.0,1.0
mu[412],-0.017,0.061,-0.132,0.1,0.0,0.001,16771.0,6466.0,1.0
mu[413],-0.014,0.056,-0.121,0.089,0.0,0.001,18027.0,6334.0,1.0
mu[414],-0.011,0.053,-0.111,0.091,0.0,0.001,17829.0,5945.0,1.0
mu[415],-0.011,0.054,-0.108,0.094,0.0,0.001,17745.0,5877.0,1.0
mu[416],-0.016,0.059,-0.125,0.099,0.0,0.001,17090.0,6465.0,1.0
mu[417],-0.014,0.055,-0.117,0.088,0.0,0.001,18105.0,6257.0,1.0
mu[418],-0.019,0.067,-0.153,0.103,0.001,0.001,15892.0,6879.0,1.0
mu[419],-0.017,0.061,-0.132,0.1,0.0,0.001,16751.0,6522.0,1.0
mu[420],-0.01,0.054,-0.107,0.095,0.0,0.001,17536.0,5976.0,1.0
mu[421],-0.009,0.055,-0.112,0.096,0.0,0.001,16861.0,6301.0,1.0
mu[422],-0.001,0.074,-0.132,0.142,0.001,0.001,14243.0,6573.0,1.0
mu[423],-0.016,0.06,-0.123,0.103,0.0,0.001,17042.0,6438.0,1.0
mu[424],-0.007,0.058,-0.112,0.107,0.0,0.001,15922.0,6291.0,1.0
mu[425],-0.02,0.07,-0.151,0.117,0.001,0.001,15538.0,6887.0,1.0
mu[426],0.003,0.092,-0.163,0.178,0.001,0.001,13795.0,6796.0,1.0
mu[427],-0.008,0.056,-0.115,0.097,0.0,0.001,16479.0,6242.0,1.0
mu[428],-0.011,0.053,-0.108,0.094,0.0,0.001,17757.0,5899.0,1.0
mu[429],-0.012,0.054,-0.103,0.099,0.0,0.001,18085.0,5981.0,1.0
mu[430],-0.014,0.055,-0.117,0.09,0.0,0.001,18128.0,6231.0,1.0
mu[431],-0.019,0.068,-0.153,0.104,0.001,0.001,15855.0,6889.0,1.0
mu[432],0.0,0.08,-0.146,0.148,0.001,0.001,14056.0,6708.0,1.0
mu[433],-0.011,0.053,-0.108,0.095,0.0,0.001,17936.0,5905.0,1.0
mu[434],-0.011,0.053,-0.113,0.09,0.0,0.001,17977.0,5977.0,1.0
mu[435],-0.011,0.053,-0.108,0.095,0.0,0.001,17936.0,5905.0,1.0
mu[436],-0.019,0.066,-0.142,0.111,0.001,0.001,15994.0,6849.0,1.0
mu[437],-0.015,0.057,-0.121,0.093,0.0,0.001,17968.0,6351.0,1.0
mu[438],-0.008,0.056,-0.114,0.098,0.0,0.001,16533.0,6255.0,1.0
mu[439],-0.014,0.056,-0.121,0.089,0.0,0.001,18039.0,6334.0,1.0
mu[440],-0.016,0.058,-0.123,0.098,0.0,0.001,17268.0,6443.0,1.0
mu[441],-0.007,0.058,-0.111,0.105,0.0,0.001,16140.0,6326.0,1.0
mu[442],-0.013,0.054,-0.11,0.094,0.0,0.001,18180.0,6179.0,1.0
mu[443],-0.006,0.06,-0.115,0.109,0.0,0.001,15602.0,6321.0,1.0
mu[444],-0.019,0.068,-0.154,0.104,0.001,0.001,15838.0,6889.0,1.0
mu[445],-0.003,0.066,-0.129,0.118,0.001,0.001,14743.0,6388.0,1.0
mu[446],-0.009,0.055,-0.111,0.096,0.0,0.001,17018.0,6176.0,1.0
mu[447],-0.009,0.055,-0.111,0.096,0.0,0.001,16912.0,6302.0,1.0
mu[448],-0.013,0.054,-0.106,0.098,0.0,0.001,18161.0,6178.0,1.0
mu[449],-0.007,0.057,-0.114,0.1,0.0,0.001,16294.0,6316.0,1.0
mu[450],-0.013,0.054,-0.106,0.098,0.0,0.001,18161.0,6178.0,1.0
mu[451],-0.009,0.055,-0.111,0.096,0.0,0.001,16912.0,6302.0,1.0
mu[452],-0.003,0.067,-0.13,0.118,0.001,0.001,14718.0,6428.0,1.0
mu[453],-0.016,0.06,-0.124,0.103,0.0,0.001,16955.0,6455.0,1.0
mu[454],-0.016,0.06,-0.124,0.103,0.0,0.001,16955.0,6455.0,1.0
mu[455],-0.011,0.053,-0.108,0.095,0.0,0.001,17948.0,5953.0,1.0
mu[456],-0.012,0.053,-0.114,0.089,0.0,0.001,18037.0,5954.0,1.0
mu[457],-0.009,0.054,-0.106,0.099,0.0,0.001,17187.0,6171.0,1.0
mu[458],-0.009,0.054,-0.112,0.093,0.0,0.001,17183.0,6227.0,1.0
mu[459],-0.015,0.057,-0.12,0.095,0.0,0.001,17925.0,6364.0,1.0
mu[460],-0.011,0.053,-0.108,0.094,0.0,0.001,17796.0,5945.0,1.0
mu[461],-0.019,0.067,-0.153,0.103,0.001,0.001,15892.0,6879.0,1.0
mu[462],-0.016,0.06,-0.124,0.103,0.0,0.001,16955.0,6455.0,1.0
mu[463],-0.013,0.054,-0.106,0.098,0.0,0.001,18161.0,6178.0,1.0
mu[464],-0.018,0.063,-0.135,0.103,0.0,0.001,16489.0,6716.0,1.0
mu[465],-0.006,0.06,-0.115,0.109,0.0,0.001,15663.0,6374.0,1.0
mu[466],-0.005,0.063,-0.125,0.11,0.001,0.001,15134.0,6281.0,1.0
mu[467],-0.014,0.056,-0.121,0.087,0.0,0.001,18079.0,6212.0,1.0
mu[468],-0.014,0.055,-0.117,0.09,0.0,0.001,18134.0,6231.0,1.0
mu[469],-0.01,0.054,-0.107,0.096,0.0,0.001,17436.0,5815.0,1.0
mu[470],-0.009,0.055,-0.111,0.096,0.0,0.001,16912.0,6302.0,1.0
mu[471],-0.019,0.067,-0.153,0.103,0.001,0.001,15892.0,6879.0,1.0
mu[472],-0.019,0.066,-0.142,0.111,0.001,0.001,15994.0,6849.0,1.0
mu[473],0.004,0.095,-0.171,0.183,0.001,0.001,13748.0,6830.0,1.0
mu[474],-0.009,0.055,-0.111,0.096,0.0,0.001,16912.0,6302.0,1.0
mu[475],-0.018,0.064,-0.143,0.102,0.001,0.001,16245.0,6706.0,1.0
mu[476],-0.016,0.058,-0.122,0.098,0.0,0.001,17298.0,6457.0,1.0
mu[477],-0.021,0.073,-0.156,0.119,0.001,0.001,15312.0,6935.0,1.0
mu[478],-0.015,0.057,-0.12,0.095,0.0,0.001,17925.0,6364.0,1.0
mu[479],-0.002,0.071,-0.138,0.125,0.001,0.001,14391.0,6489.0,1.0
mu[480],-0.01,0.054,-0.108,0.094,0.0,0.001,17646.0,5905.0,1.0
mu[481],-0.012,0.054,-0.114,0.089,0.0,0.001,18039.0,5932.0,1.0
mu[482],-0.017,0.063,-0.134,0.103,0.0,0.001,16534.0,6695.0,1.0
mu[483],-0.006,0.059,-0.115,0.107,0.0,0.001,15730.0,6348.0,1.0
mu[484],-0.009,0.055,-0.111,0.096,0.0,0.001,16912.0,6302.0,1.0
mu[485],-0.01,0.054,-0.107,0.096,0.0,0.001,17436.0,5815.0,1.0
mu[486],-0.016,0.06,-0.124,0.103,0.0,0.001,16955.0,6455.0,1.0
mu[487],-0.02,0.071,-0.152,0.117,0.001,0.001,15463.0,6902.0,1.0
mu[488],-0.018,0.065,-0.143,0.104,0.001,0.001,16180.0,6706.0,1.0
mu[489],-0.006,0.06,-0.115,0.109,0.0,0.001,15607.0,6321.0,1.0
mu[490],-0.02,0.07,-0.15,0.115,0.001,0.001,15588.0,6902.0,1.0
mu[491],-0.014,0.055,-0.12,0.088,0.0,0.001,18093.0,6187.0,1.0
mu[492],-0.009,0.055,-0.111,0.096,0.0,0.001,16979.0,6249.0,1.0
mu[493],-0.015,0.057,-0.12,0.095,0.0,0.001,17925.0,6364.0,1.0
mu[494],-0.016,0.06,-0.124,0.103,0.0,0.001,16955.0,6455.0,1.0
mu[495],-0.013,0.054,-0.106,0.098,0.0,0.001,18161.0,6178.0,1.0
mu[496],-0.011,0.053,-0.108,0.095,0.0,0.001,17948.0,5953.0,1.0
mu[497],-0.014,0.055,-0.117,0.09,0.0,0.001,18134.0,6231.0,1.0
mu[498],-0.013,0.054,-0.106,0.098,0.0,0.001,18161.0,6178.0,1.0
mu[499],-0.006,0.06,-0.115,0.109,0.0,0.001,15663.0,6374.0,1.0
mu[500],-0.015,0.056,-0.119,0.093,0.0,0.001,18007.0,6288.0,1.0
mu[501],-0.013,0.054,-0.11,0.094,0.0,0.001,18178.0,6105.0,1.0
mu[502],-0.009,0.055,-0.11,0.096,0.0,0.001,17078.0,6134.0,1.0
mu[503],-0.019,0.066,-0.139,0.11,0.001,0.001,16086.0,6766.0,1.0
mu[504],-0.014,0.056,-0.121,0.088,0.0,0.001,18054.0,6342.0,1.0
mu[505],-0.013,0.055,-0.117,0.088,0.0,0.001,18130.0,6231.0,1.0
mu[506],-0.02,0.072,-0.154,0.117,0.001,0.001,15411.0,6902.0,1.0
mu[507],-0.015,0.057,-0.12,0.095,0.0,0.001,17925.0,6364.0,1.0
mu[508],-0.02,0.055,-0.12,0.088,0.0,0.001,15304.0,6146.0,1.0
mu[509],-0.024,0.053,-0.127,0.073,0.0,0.001,15934.0,6145.0,1.0
mu[510],-0.003,0.078,-0.148,0.148,0.001,0.001,13207.0,6488.0,1.0
mu[511],-0.032,0.054,-0.138,0.066,0.0,0.001,16399.0,5896.0,1.0
mu[512],-0.037,0.058,-0.145,0.072,0.0,0.001,16071.0,6096.0,1.0
mu[513],-0.022,0.054,-0.122,0.079,0.0,0.001,15733.0,6189.0,1.0
mu[514],-0.029,0.053,-0.13,0.069,0.0,0.001,16450.0,5752.0,1.0
